QuestionID,CASCADE,CASCADE+BERT,CASCADE+COUNTER,MCAN,MCAN+BERT,MCAN+ROBERTA,MCAN+ALBERT,PANOPTIC
425077008,yes,yes,yes,no,no,no,no,no
162939000,yes,no,yes,no,no,no,no,no
162939001,airport,airport,airport,airport,airport,airport,airport,airport
162939002,no,yes,yes,yes,yes,yes,yes,yes
556157000,no,no,no,no,no,no,no,no
556157001,kite,kite,kite,kite,kite,kite,kite,kite
556157002,no,yes,yes,yes,yes,yes,yes,yes
556157003,no,yes,yes,no,no,no,no,no
556158000,yes,yes,yes,yes,yes,yes,yes,yes
556158001,downhill,cross country,cross country,downhill,cross country,cross country,cross country,downhill
556158002,yes,yes,yes,yes,yes,yes,yes,yes
556158003,2,2,2,2,2,2,2,2
556158004,no,yes,yes,yes,no,no,yes,yes
556158005,yes,yes,yes,no,no,no,no,no
556158006,down,down,down,down,down,down,down,down
556158007,yes,yes,yes,no,no,no,no,no
31878000,no,no,no,no,no,no,no,no
31878001,english,english,english,english,english,english,english,english
31878002,2,2,2,3,3,2,3,2
31878003,microwave,microwave,microwave,microwave,fridge,microwave,microwave,microwave
31878004,nothing,nothing,nothing,nothing,nothing,nothing,nothing,nothing
31878005,no,no,no,no,no,no,no,no
31878006,cabinet,microwave,microwave,fridge,nothing,microwave,microwave,fridge
31878007,microwave,words,nothing,fridge,fridge,nothing,fridge,nothing
31878008,0,0,unknown,0,unknown,unknown,0,0
31878009,yes,no,no,yes,yes,no,no,no
31878010,1,1,0,0,0,0,0,0
31878011,microwave,microwave,microwave,microwave,microwave,refrigerator,microwave,microwave
31878012,counter,nowhere,wall,refrigerator,fridge,fridge,refrigerator,0
31878013,no,yes,yes,yes,no,yes,yes,no
31878014,nothing,ceiling,ceiling,fridge,nothing,shelf,refrigerator,nothing
31878015,0,0,0,0,0,0,0,0
31878016,no,no,yes,no,no,no,no,no
31878017,microwave,microwave,microwave,refrigerator,refrigerator,refrigerator,refrigerator,refrigerator
31878018,no,yes,no,no,no,no,no,yes
31878019,wall,wall,wall,nowhere,nowhere,no,fridge,wall
31878020,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen
31878021,0,0,person,top,0,words,0,0
31878022,yes,no,yes,no,no,no,no,no
31878023,0,0,0,0,0,0,0,0
31878024,dog,dog,dog,0,dog,0,human,0
31878025,white,white,white,white,white,white,white,white
31878026,nothing,nothing,nothing,fridge,nothing,microwave,microwave,counter
31878027,yes,no,yes,yes,no,no,no,no
31878028,water,microwave,water,microwave,cooking,cooking,electricity,water
31878029,0,0,1,0,0,0,1,0
31878030,yes,yes,yes,yes,yes,yes,yes,yes
31878031,1,1,1,0,0,0,0,0
31878032,microwave,microwave,microwave,microwave,refrigerator,microwave,microwave,microwave
31878033,1,0,10,3,1,0,0,0
31878034,no,yes,no,no,yes,no,no,no
31878035,white,white,white,black,black,black,black,black
162952000,phone,phone,phone,phone,phone,phone,phone,cup
162952001,no,no,no,no,no,yes,no,yes
162952002,no,no,no,no,no,no,no,no
31882000,10,2,8,1,1,1,1,7
31882001,red,red,red,purple,purple,purple,purple,pink
31882002,people,people,motorcycle,wood,bags,luggage,luggage,man
31882003,no,yes,yes,yes,yes,yes,yes,yes
425100000,frisbee,frisbee,frisbee,frisbee,frisbee,frisbee,frisbee,frisbee
425100001,blue,white,blue,red,red,red,red,red
425100002,yes,no,no,yes,yes,yes,yes,yes
294030000,yes,yes,yes,yes,yes,yes,yes,yes
294030001,no,no,no,yes,yes,yes,no,yes
294030002,no,no,no,no,no,no,no,no
294030003,no,no,no,no,no,no,yes,no
294030004,smoke,smoke,smoke,smoke,smoke,smoke,smoke,smoke
294032000,no,no,no,no,no,no,no,no
294032001,phones,phones,phones,phones,phones,phones,phones,glasses
294032002,no,no,no,no,no,no,no,no
294032003,nothing,adidas,0,adidas,adidas,0,0,0
294032004,0,0,0,0,0,0,0,0
294032005,0,0,0,2,4,1,0,0
294032006,no,no,no,no,no,no,no,no
556178000,no,yes,yes,no,no,no,no,no
556178001,brown,brown,brown,brown,brown,brown,brown,brown
556178002,no,yes,no,no,no,no,no,yes
556178003,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen
556178004,no,no,no,no,no,no,no,no
556178005,no,no,no,no,no,no,no,yes
556178006,2,1,0,1,2,2,2,2
556178007,1,3,1,1,4,1,1,1
556178008,wood,wood,wood,wood,wood,wood,wood,tile
556178009,no,no,no,no,no,no,yes,yes
556178010,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen
556178011,red,white,white,orange,orange,orange,orange,white
294035000,blue,blue,blue,blue,blue,blue,blue,blue
294035001,no,no,no,no,no,no,yes,no
294035002,3,3,4,3,6,3,4,3
294035003,5,20,10,3,4,3,4,3
31893000,no,yes,yes,no,no,yes,no,no
31893001,bedroom,up,neither,bedroom,up,inside,up,bedroom
31893002,suitcase,suitcase,suitcase,suitcase,suitcase,suitcase,suitcase,suitcase
31893003,tabby,tabby,tabby,tabby,tabby,tabby,tabby,tabby
31893004,no,no,no,yes,no,yes,yes,no
31893005,wood,wood,wood,wood,wood,wood,wood,wood
31893006,suitcase,suitcase,suitcase,suitcase,suitcase,suitcase,suitcase,suitcase
31893007,suitcase,suitcase,suitcase,suitcase,suitcase,suitcase,suitcase,suitcase
31893008,suitcase,living room,living room,suitcase,bedroom,bedroom,bedroom,suitcase
31893009,2,1,1,1,1,1,1,1
31893010,suitcase,suitcase,suitcase,suitcase,suitcase,suitcase,suitcase,suitcase
31893011,carpet,wood,wood,wood,wood,wood,wood,wood
31893012,yes,yes,yes,yes,yes,no,no,no
31893013,green,green,green,yellow,yellow,blue,yellow,green
31893014,suitcase,suitcase,suitcase,suitcase,suitcase,suitcase,suitcase,suitcase
31893015,tabby,tabby,tabby,tabby,tabby,tabby,tabby,tabby
31893016,no,no,no,no,yes,yes,no,no
31893017,no,no,no,no,no,no,no,no
31893018,2,2,2,4,2,4,1,1
31893019,green,yellow,green,yellow,yellow,blue,green,green
31893020,black,black,black,brown,brown,brown,brown,black
31893021,no,no,no,no,no,no,yes,no
31893022,suitcase,suitcase,suitcase,suitcase,suitcase,suitcase,suitcase,suitcase
31893023,suitcase,suitcase,suitcase,suitcase,suitcase,suitcase,camera,suitcase
31893024,green,green,green,yellow,yellow,blue,green,green
31893025,black,gray,gray,brown,brown,brown,brown,orange
31893026,suitcase,suitcase,pillow,shoes,shoes,shoes,nothing,bag
31893027,collar,suitcase,suitcase,nothing,nothing,nothing,nothing,hat
31893028,short,long,soft,tabby,long,short,long,brown
556183000,yes,yes,yes,yes,yes,yes,yes,yes
556183001,pasta,pasta,chinese,dessert,dessert,dessert,dessert,pasta
556183002,broccoli,broccoli,broccoli,broccoli,broccoli,broccoli,broccoli,broccoli
425120000,nothing,nothing,nothing,nothing,nothing,nothing,adidas,nothing
425120001,green,green,green,green,green,green,green,green
425120002,8,7,8,6,soccer,5,soccer,6
556193000,blue,blue,blue,black,black,black,black,blue
556193001,tv,tv,tv,tv,tv,tv,tv,tv
556193002,no,no,no,yes,yes,yes,no,yes
556193003,no,yes,yes,no,no,no,no,no
556193004,no,no,no,yes,no,yes,no,no
556193005,no,no,no,no,no,no,no,no
294053000,4,5,4,3,5,5,5,2
294053001,0,0,0,fire,fire,fire,coca cola,0
294053002,no,yes,yes,yes,yes,no,yes,no
294053003,no,no,no,yes,yes,yes,yes,no
485916000,no,no,no,yes,yes,no,no,no
485916001,tree,tree,tree,trees,tree,building,tree,tree
485916002,bathroom,bathroom,bathroom,pedestal,pedestal,pedestal,porcelain,bathroom
485916003,clean,clean,clean,clean,clean,clean,clean,clean
556205000,blue,blue,blue,brown,brown,brown,brown,brown
556205001,bicycle,dock,bridge,bicycle,dock,bike,dock,bicycle
556205002,biking,biking,biking,biking,biking,biking,biking,walking
556205003,2,3,3,7,10,10,10,4
556205004,evening,evening,evening,sunset,evening,sunset,sunset,evening
425136000,yes,yes,yes,yes,yes,yes,yes,yes
425136001,usa,usa,usa,usa,usa,usa,england,usa
425136002,yes,yes,yes,yes,yes,yes,yes,yes
425136003,yes,yes,yes,no,no,no,no,yes
333000000,baseball,baseball,baseball,baseball,baseball,baseball,baseball,baseball
333000001,no,yes,yes,no,no,no,no,no
333000002,white,white,red,red,red,red,red,blue
162998000,airport,airport,airport,airport,airport,airport,airport,airport
162998001,no,no,no,yes,yes,yes,yes,yes
162998002,no,no,no,no,yes,no,no,no
556216000,tennis,tennis,tennis,tennis,tennis,tennis,tennis,tennis
556216001,wilson,wilson,wilson,wilson,wilson,wilson,wilson,wilson
556216002,white,white,white,black,black,asian,black,white
294073000,horse,horse,horse,horse,horse,horse,horse,horse
294073001,blue,blue,red,yellow,yellow,yellow,yellow,yellow
294073002,2,2,2,2,2,2,2,3
425151000,no,no,no,no,no,no,no,yes
425151001,lamp,lamp,lamp,sun,sun,sun,window,lamp
425151002,2,2,2,1,1,1,2,2
425151003,no,no,no,no,no,yes,no,yes
425151004,yes,yes,yes,yes,yes,yes,yes,yes
425151005,no,no,no,no,no,no,no,no
425151006,1,1,1,3,0,1,1,1
425153000,leaves,leaves,leaves,leaves,leaves,leaves,leaves,leaves
425153001,no,no,no,no,no,no,no,no
425153002,yes,yes,yes,no,no,no,no,yes
425153003,no,yes,no,no,yes,no,yes,yes
425153004,yes,yes,no,yes,yes,yes,yes,yes
425153005,eating,standing,standing,standing,standing,standing,standing,standing
425153006,fall,fall,fall,winter,winter,winter,winter,winter
425153007,yes,no,yes,no,no,no,no,no
163010000,small,small,small,small,small,small,small,small
163010001,2,2,1,1,1,1,1,1
163010002,no,no,no,no,no,no,no,no
163012000,yes,yes,yes,yes,yes,yes,yes,yes
163012001,1,1,1,1,1,1,1,2
163012002,sidewalk,sidewalk,sidewalk,street,stop,street,street,sidewalk
556230000,cooking,cooking,cooking,cooking,cooking,cooking,cooking,cooking
556230001,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen
556230002,nothing,broken,nothing,nothing,nothing,nothing,nothing,nothing
556230003,1,1,1,2,1,2,2,2
556230004,1,2,4,4,2,2,2,4
556230005,electric,gas,gas,gas,gas,gas,gas,yes
425160000,tree,tree,tree,flower,flower,flower,flower,tree
425160001,pen,pen,flower,flower,pen,pen,phone,pen
425160002,red,blue,red,blue,blue,blue,blue,blue
425160003,black,black,black,green,green,green,green,blue
425160004,black,black,black,green,green,green,green,blue
425160005,yes,no,yes,yes,no,no,no,yes
163020000,no,yes,yes,no,yes,no,yes,no
163020001,beach,sky,sky,beach,beach,water,water,beach
163020002,blue,blue,blue,blue,gray,gray,gray,gray
163020003,1,1,1,1,1,1,1,1
163020004,no,no,no,yes,yes,no,yes,no
163020005,blue,blue,blue,blue,gray,gray,gray,gray
163020006,seagull,seagull,seagull,seagull,seagull,seagull,seagull,seagull
163020007,fish,fish,fish,fish,fish,fish,fish,fish
163020008,water,water,in water,water,water,water,water,water
163020009,seagull,seagull,seagull,seagull,seagull,seagull,seagull,seagull
163020010,flying,flying,flying,flying,flying,flying,flying,swimming
163020011,yes,no,no,yes,yes,yes,yes,no
163020012,flying,flying,flying,flying,flying,flying,flying,flying
163020013,bird,bird,bird,bird,bird,bird,bird,bird
163020014,yes,yes,yes,yes,yes,yes,yes,no
163020015,1,1,1,1,1,1,1,1
163020016,bird,bird,bird,bird,bird,bird,bird,birds
556240000,no,noon,4,noon,4,noon,yes,2
556240001,clock,clock,clock,clock,clock,clock,clock,clock tower
556240002,blue,blue,blue,blue,blue,blue,blue,blue
163025000,no,yes,yes,no,no,no,no,no
163025001,black and white,black and white,black and white,color,black,black,black,brown
163025002,right,left,right,left,left,left,left,left
163025003,yes,yes,yes,yes,no,yes,no,yes
163025004,short,short,short,long,long,long,long,short
163025005,1,1,1,1,1,1,1,1
163025006,no,no,no,no,no,no,no,yes
163025007,nike,nike,nike,nike,nike,nike,0,0
163025008,man,man,man,man,man,man,man,man
163025009,no,no,no,no,no,no,no,no
163025010,yes,no,no,yes,no,no,yes,yes
163025011,suit,suit,suit,suit,suit,suit,suit,suit
163025012,hat,hat,hat,hat,hat,hat,hat,hat
163025013,fedora,fedora,fedora,fedora,beanie,beanie,beanie,fedora
163025014,no,no,no,no,no,yes,yes,yes
163025015,pocket,pocket,pocket,pocket,pocket,up,pocket,pocket
163025016,no,no,no,no,no,no,no,no
163025017,watch,watch,watch,nothing,nothing,hat,nothing,watch
163025018,yes,no,yes,no,yes,yes,yes,yes
556246000,black,black,black,blue,blue,blue,blue,blue
556246001,2,2,2,4,2,2,2,8
556246002,blue,blue,blue,blue,blue,blue,blue,blue
556248000,yes,yes,yes,yes,yes,yes,yes,yes
556248001,0,many,0,0,0,0,0,20
556248002,25,50,50,50,25,many,50,many
556248003,no,no,no,no,no,no,no,no
556248004,green,brown,brown,brown,gray,brown,blue,blue
556248005,no,yes,yes,yes,yes,no,no,yes
556248006,no,no,yes,no,yes,yes,no,yes
556248007,ducks,birds,birds,birds,birds,birds,birds,cows
163033000,phone,man,phone,phone,man,woman,person,phone
163033001,holding phone,texting,holding phone,texting,holding phone,holding phone,texting,texting
163033002,nothing,picture,phone,woman,phone,nothing,cell phone,purse
163033003,phone,phone,phone,phone,phone,phone,phone,phone
163033004,no,yes,yes,yes,yes,yes,yes,yes
31965000,left,left,left,right,right,left,right,left
31965001,mountains,desert,desert,mountains,mountain,forest,mountains,mountains
31965002,2,2,2,2,3,2,2,2
5328000,yes,yes,no,no,no,no,no,no
5328001,yes,yes,yes,yes,yes,yes,yes,yes
5328002,white,white,white,white,blue,blue,blue,blue
31971000,on bed,on bed,bed,on bed,bed,on bed,bed,bed
31971001,plaid,floral,floral,floral,floral,floral,floral,floral
31971002,sleep,sleep,sleep,sleep,sleep,sleep,sleep,sleep
294119000,no,yes,no,no,yes,yes,no,no
294119001,cell phone,phone,phone,phone,phone,phone,phone,tv
294119002,0,unknown,0,0,2012,christmas,2012,0
294124000,0,0,0,new york,california,california,california,0
294124001,nothing,nothing,nothing,police,yes,nothing,nothing,nothing
294124002,camera,nothing,nothing,paper,paper,paper,paper,paper
31981000,cake,cake,cake,cake,cake,cake,cake,cake
31981001,face,face,face,face,face,face,face,face
31981002,yes,yes,yes,yes,yes,yes,yes,yes
31981003,cake,cake,cake,cake,cake,cake,cake,cake
31981004,no,yes,yes,yes,yes,yes,yes,yes
31983000,black,red,black,blue,blue,blue,blue,silver
31983001,glasses,glasses,glasses,glasses,glasses,glasses,glasses,glasses
31983002,no,no,no,no,yes,no,no,no
31983003,yes,no,yes,no,no,no,no,no
31984000,no,no,no,yes,yes,no,yes,yes
31984001,motorcycle,motorcycle,motorcycle,motorcycle,motorcycle,motorcycle,motorcycle,motorcycle
31984002,ring,ring,ring,ring,ring,ring,ring,ring
31984003,3,3,3,1,1,1,1,2
31984004,police,motorcycle,man,woman,woman,police,police,woman
31984005,daytime,daytime,daytime,daytime,daytime,daytime,daytime,daytime
163057000,no,no,no,yes,yes,yes,yes,no
163057001,no,no,no,no,no,no,no,no
163057002,no,no,yes,yes,yes,yes,yes,yes
163057003,8,7,5,5,7,7,7,3
163057004,string,nothing,string,people,nothing,field,nothing,kites
294131000,no,no,no,no,yes,yes,no,no
294131001,no,no,no,yes,yes,yes,yes,yes
294131002,paper,box,paper,toilet paper,box,box,toilet paper,toilet paper
294131003,white,white,white,silver,silver,silver,silver,yellow
294131004,white,white,white,yellow,yellow,yellow,yellow,yellow
294131005,white,green,white,black,black,yellow,black,yellow
294134000,2,1,1,1,1,2,1,2
294134001,left,left,left,left,right,left,right,left
294134002,truck,truck,truck,truck,truck,truck,truck,bus
294134003,1,1,1,1,1,1,1,1
294134004,wood,boxes,boxes,food,cargo,garbage,cargo,people
294134005,white,white,white,white,white,white,white,white
294134006,white,white,white,white,white,white,white,white
31993000,0,left,1 on right,right,1 on right,yes,right,left
31993001,sheep,sheep,sheep,goats,goats,goats,goats,sheep
31993002,no,no,no,yes,yes,yes,yes,yes
31993003,3,3,3,3,3,3,3,3
31993004,sheep,sheep,sheep,goat,goat,goat,ram,sheep
32001000,smiling,smiling,smiling,cutting cake,smiling,smiling,smiling,smiling
32001001,cake,cake,cake,cake,cake,cake,cake,glasses
32001002,nothing,eating,cutting cake,cutting cake,cutting cake,holding,cake,nothing
32001003,0,0,0,0,0,0,0,wii
32001004,yes,yes,yes,yes,no,no,yes,no
32001005,no,no,no,no,no,no,no,no
32001006,yes,yes,yes,yes,yes,yes,yes,yes
32001007,3,3,1,3,1,3,2,3
32001008,1,1,1,3,3,3,3,3
32001009,yes,yes,yes,yes,yes,yes,yes,yes
32001010,cake,cake,cake,cake,cake,cake,cake,laptop
32001011,cutting cake,eating,eating,cutting cake,cutting cake,birthday,birthday,cooking
32001012,cake,cake,cake,cake,cake,cake,cake,glasses
32001013,restaurant,restaurant,restaurant,kitchen,kitchen,kitchen,home,kitchen
32001014,dining room,living room,living room,kitchen,kitchen,kitchen,living room,kitchen
32001015,1,1,1,0,3,3,1,0
32001016,white,white,white,black,black,black,black,blue
32001017,yes,yes,yes,no,no,no,no,no
32001018,no,yes,yes,yes,yes,no,yes,no
32001019,no,yes,no,no,no,no,no,no
32001020,birthday,birthday,birthday,birthday,birthday,birthday,birthday,christmas
32001021,no,no,no,no,no,no,no,no
32001022,cutting cake,eating,eating,cutting cake,cutting cake,birthday,birthday,cooking
32001023,2,1,1,1,1,0,1,2
32001024,2,3,2,1,2,2,2,2
32001025,yes,no,no,yes,yes,yes,yes,no
163076000,yes,yes,yes,yes,yes,yes,yes,yes
163076001,pizza,pizza,chicken,pizza,pizza,pizza,pizza,cake
163076002,0,3,2,2,2,2,2,6
425221000,no,no,no,no,no,no,no,no
425221001,1,1,1,1,1,1,1,0
425221002,yes,yes,yes,yes,yes,yes,yes,yes
425221003,yes,yes,yes,no,no,no,yes,no
425226000,yes,yes,yes,yes,yes,yes,yes,no
425226001,yes,no,yes,yes,no,yes,yes,yes
425226002,yes,yes,yes,yes,yes,yes,yes,yes
425226003,cleaning,standing,standing,playing,cutting,cutting,cleaning,playing
425226004,yes,yes,yes,yes,yes,yes,yes,yes
425226005,yes,no,no,no,no,no,no,no
425226006,refrigerator,refrigerator,microwave,refrigerator,refrigerator,refrigerator,refrigerator,refrigerator
425227000,blue,blue,blue,gray,gray,gray,gray,gray
425227001,no,yes,yes,yes,yes,yes,yes,yes
425227002,yes,no,no,yes,yes,no,no,yes
425227003,ocean,ocean,ocean,ocean,ocean,ocean,ocean,ocean
425227004,sand,sand,sand,sand,sand,sand,sand,sand
294162000,yes,yes,yes,yes,yes,yes,yes,yes
294162001,yes,no,yes,yes,yes,yes,yes,yes
294162002,1,1,1,1,1,1,1,1
294163000,white,gray,gray,blue,blue,blue,blue,blue
294163001,no,noon,2,noon,4,blue,yes,12:00
294163002,yes,yes,yes,no,yes,yes,no,yes
529626000,beach,outside,outside,beach,beach,beach,beach,beach
529626001,sitting,sitting,sitting,eating,sitting,sitting,eating,sleeping
529626002,pine,pine,palm,palm,palm,palm,palm,palm
442245000,2,2,3,1,2,2,2,2
442245001,0,0,2,0,0,0,0,1
442245002,no,no,no,yes,no,no,no,no
442245003,3,3,3,3,3,2,3,3
294176000,no,yes,yes,yes,no,yes,yes,yes
294176001,young,young,young,old,young,young,young,young
294176002,2,2,2,4,4,4,2,4
294176003,no,no,no,yes,yes,yes,yes,yes
163105000,yes,yes,yes,yes,no,yes,no,yes
163105001,smaller,smaller,smaller,smaller,smaller,smaller,smaller,smaller
163105002,yes,yes,no,yes,yes,yes,yes,yes
163105003,pink,pink,red,pink,pink,pink,pink,pink
294182000,2,1,2,1,1,1,1,1
294182001,people,people,people,sand,person,child,man,sand
294182002,friends,friends,friends,friends,friends,friends,family,friends
294182003,no,no,no,yes,yes,yes,yes,no
294182004,flying kites,flying kites,flying kite,flying kite,flying kite,flying kite,sitting,flying kite
294182005,yes,yes,yes,yes,no,no,no,no
294182006,yes,no,yes,yes,yes,yes,yes,yes
32039000,yes,no,yes,yes,yes,no,yes,no
32039001,pizza,pizza,pizza,pizza,pizza,pizza,pizza,pizza
32039002,gas,gas,gas,gas,gas,gas,gas,gas
32039003,3,3,3,3,4,3,3,3
32039004,yes,yes,yes,yes,yes,no,yes,no
32039005,no,yes,yes,yes,yes,yes,yes,no
32039006,oven,right,top,right,right,right,right,0
163112000,yes,yes,no,no,no,no,no,no
163112001,no,yes,no,no,no,no,yes,no
163112002,brown,brown,brown,black,brown,brown,brown,brown
163112003,no,yes,yes,no,no,no,yes,yes
333020000,taking picture,hair,posing,taking picture,taking picture,taking picture,taking picture,brushing teeth
333020001,2,10,10,2,4,2,4,2
333020002,1,1,1,1,2,2,1,2
262938000,bear,bear,bear,bear,bear,bear,bear,bear
262938001,no,no,no,no,no,no,no,no
262938002,bed,bed,bed,book,table,book,book,bed
262938003,reading,reading,reading,reading,sleeping,reading,reading,sitting
262938004,bear,bear,bear,bear,bear,bear,bear,bear
262938005,bears,bears,bears,bear,bears,bears,bears,bears
163117000,flying kites,flying kites,flying kites,flying kites,flying kites,flying kites,flying kites,flying kites
163117001,many,20,20,many,many,many,20,many
163117002,clear,clear,clear,cloudy,cloudy,cloudy,cloudy,cloudy
163117003,kites,kites,kites,kites,kites,kites,kites,kites
