QuestionID,MCAN,ImageID
554537002,suitcase,554537
554537003,jacket,554537
292394001,2,292394
292394003,donuts,292394
292394005,donuts,292394
292394007,8,292394
30254003,fan,30254
30255001,,30255
30267001,nothing,30267
30267004,background,30267
423484000,yes,423484
423484002,no,423484
423498002,usa,423498
292428001,nike,292428
292435001,8,292435
292435002,closed,292435
423508001,stop,423508
554582002,man,554582
423513002,polar bear,423513
423519004,downtown,423519
423529000,yes,423529
554607000,no,554607
554607002,orange,554607
292467000,noon,292467
292467002,black and white,292467
554618003,mirror,554618
554618004,building,554618
554618006,no,554618
554618008,clock,554618
554618009,building,554618
554618013,12,554618
554620003,woman,554620
292478001,2,292478
267200000,yellow,267200
292482000,table,292482
292482003,left,292482
292485004,stop,292485
292485005,4,292485
292488000,texting,292488
292488003,phone,292488
292488024,bear,292488
292488025,texting,292488
30347004,2,30347
30353005,no clock,30353
30356003,down,30356
30356005,black and white,30356
30356014,yes,30356
30356018,sitting,30356
30356023,sitting,30356
30356029,drinking,30356
30356031,sitting,30356
30356032,no,30356
423576000,paper,423576
423576002,no,423576
30361000,yes,30361
423588000,red,423588
423588002,sitting,423588
161447001,5,161447
26908000,carrot,26908
554669000,new york,554669
554669001,yes,554669
292526001,3,292526
292526005,3,292526
30383002,yes,30383
292529002,2012,292529
423613001,5,423613
161470000,stick,161470
161470001,elephant,161470
423617002,4,423617
423618000,2012,423618
310902000,1,310902
30407002,3,30407
30413000,6,30413
554710000,yellow,554710
554710001,bed,554710
554711001,bed,554711
554711003,0,554711
554711004,yes,554711
554711009,woman,554711
554711015,no,554711
554711017,no,554711
554711020,black,554711
554711021,yes,554711
554711022,no,554711
30432002,yes,30432
161505002,red,161505
161506000,12,161506
161506005,3,161506
292581001,4,292581
292581002,no,292581
161517000,polo,161517
161517001,2,161517
30447000,3,30447
30448001,ladder,30448
30448002,ford,30448
30448006,no,30448
554740002,1,554740
554740003,no,554740
30455001,yes,30455
554749001,1,554749
30465003,yes,30465
161539001,noon,161539
161539002,2,161539
161539003,black,161539
30470002,noon,30470
292618000,skiing,292618
292618006,no,292618
292618008,mountain,292618
292618012,yes,292618
423694002,0,423694
423694003,glasses,423694
554767002,red,554767
572767003,1,572767
572767004,0,572767
161557001,left,161557
267225003,semi,267225
267225007,white,267225
267225009,bag,267225
267225011,3,267225
267225018,3,267225
267225020,0,267225
267225021,parking lot,267225
267225022,semi,267225
267225026,3,267225
30494002,left,30494
161567000,gas,161567
161569004,yes,161569
423715000,yes,423715
423715002,outside,423715
240250001,fork,240250
292647003,surfing,292647
292648003,nowhere,292648
423723002,1,423723
423723011,yes,423723
161586000,blue,161586
161586002,white,161586
292663002,5,292663
292663004,left,292663
292663005,5,292663
423740000,0,423740
423740004,britain,423740
376365000,water,376365
376365002,cup,376365
423742001,face,423742
423742002,on laptop,423742
423744001,red,423744
423744002,black,423744
161609002,people,161609
161609004,lab,161609
161609007,yes,161609
554828002,3,554828
554828005,traffic,554828
554828007,car,554828
292685000,0,292685
30548000,white,30548
30548004,yes,30548
30548005,no,30548
554838001,0,554838
554838002,0,554838
554838003,fridge,554838
554838004,refrigerator,554838
292697002,cardinals,292697
423773001,1,423773
423773002,california,423773
161634002,yes,161634
161642000,6,161642
161642002,hat,161642
554859001,3,554859
423798000,lights,423798
30595001,2,30595
292741001,1,292741
292741002,picture,292741
30607000,blanket,30607
30607001,suitcase,30607
30607003,brown and white,30607
30607004,yellow,30607
30607005,1,30607
30607006,1,30607
30607007,gray,30607
30607008,yellow,30607
30607013,brown,30607
30607021,yellow,30607
30607022,brown,30607
554900009,handle,554900
423830000,on ground,423830
423837001,canada,423837
423837002,bird,423837
292769001,chocolate,292769
5107000,white,5107
5107002,jacket,5107
5107004,nowhere,5107
5107005,5,5107
5107006,bus,5107
5107007,1,5107
5107008,passenger,5107
554934002,2,554934
554934003,3,554934
161720000,yes,161720
292804004,12,292804
292804005,noon,292804
292804006,on building,292804
292804007,no,292804
292810001,0,292810
30668000,2,30668
161743007,4,161743
161743009,1,161743
292819002,yamaha,292819
292819003,nothing,292819
292819005,woman's,292819
423894000,0,423894
161758001,on ground,161758
161758002,nothing,161758
161758004,water,161758
161758006,yellow,161758
114341000,size,114341
114341001,3,114341
554978006,neither,554978
482917000,2,482917
482917003,in front,482917
554980004,4,554980
554980005,coffee,554980
554981000,sand,554981
242870000,yes,242870
242870002,beach,242870
242870006,yes,242870
161772001,yes,161772
161772002,tomato,161772
161772004,yes,161772
161772005,wood,161772
161772007,cheese,161772
423919003,no,423919
30707001,yes,30707
30707002,closed,30707
161781000,orange,161781
161781001,green,161781
555002002,walking,555002
30719001,away,30719
30719003,snow,30719
69698000,cheese,69698
69698002,pepper,69698
555009002,computer,555009
555009004,soda,555009
555012001,no,555012
555012002,0,555012
161799002,no,161799
423944000,wall,423944
423944002,yes,423944
423962002,nike,423962
423962004,6,423962
423962006,red,423962
423962007,clothes,423962
423962009,1,423962
555035010,wall,555035
555035011,nothing,555035
555035014,no,555035
423971002,left,423971
292901001,beach,292901
555048002,living room,555048
555050000,long,555050
555050001,0,555050
555050003,food,555050
161840002,playing,161840
161840003,2,161840
292916000,bread,292916
423990000,5,423990
423990001,table,423990
297812001,sun,297812
297812002,food,297812
555066002,street,555066
555066003,4,555066
555066004,blue,555066
30785000,white,30785
292931000,rectangle,292931
161861019,tennis racket,161861
161861025,grass,161861
30793000,0,30793
30793002,black,30793
507575002,3,507575
507575003,office,507575
507575005,mouse,507575
507575007,dell,507575
507575008,3,507575
507575011,laptop,507575
507575013,nothing,507575
30796002,london,30796
292944002,2,292944
161877000,0,161877
161877006,nowhere,161877
161877008,0,161877
161877013,guitar,161877
161877014,0,161877
8934001,computer,8934
424039000,sun,424039
92519000,asian,92519
30828000,fence,30828
555119001,mercedes,555119
114504000,yes,114504
114504001,3,114504
114504002,silver,114504
555131002,standing,555131
292988001,black,292988
292988003,head,292988
30851000,straight,30851
292997000,snow,292997
292997003,trees,292997
292997004,nothing,292997
555144000,light,555144
293011000,man,293011
293011002,skateboard,293011
485742004,yes,485742
5146000,1,5146
293022000,0,293022
293026004,6,293026
293027001,suitcase,293027
161962000,park,161962
245447000,cup,245447
555180002,2,555180
555180005,stop,555180
30895000,2,30895
30895001,yes,30895
293044000,oranges,293044
293044001,4,293044
161978001,4,161978
161990001,9,161990
161990002,12,161990
424135001,9,424135
30925000,yes,30925
555217000,wood,555217
555217001,10,555217
424146000,1,424146
424146001,nothing,424146
30931001,0,30931
30931004,refrigerator,30931
424155001,no,424155
424155002,subway,424155
424162003,yes,424162
162021000,2,162021
162021002,clothes,162021
555239001,ketchup,555239
555239004,ketchup,555239
555239005,soda,555239
555239010,soda,555239
555245001,yes,555245
424174001,20,424174
424174003,10,424174
376531002,frisbee,376531
30967000,1,30967
30967002,yes,30967
293124001,3,293124
30992000,2,30992
30992004,25,30992
30992005,25,30992
145061003,unknown,145061
145061006,stop,145061
145061009,brick,145061
145061011,stop,145061
162067003,skateboarding,162067
30998002,yes,30998
529139000,laptops,529139
529139005,phone,529139
529139007,phone,529139
529139009,0,529139
529139012,phone,529139
529139014,phone,529139
424220001,meat,424220
179930000,4,179930
358923000,no,358923
358923001,umbrella,358923
358923002,umbrella,358923
424225001,no,424225
424225003,paper,424225
555298003,old,555298
555298004,male,555298
555299000,outside,555299
555299001,pink,555299
555299002,yes,555299
398385004,plane,398385
162088002,red,162088
31019000,10,31019
162092002,wii remote,162092
293166000,noon,293166
293166004,noon,293166
293166005,0,293166
293166006,yes,293166
293166007,unknown,293166
293166008,no,293166
293166010,restaurant,293166
293166012,no,293166
293166013,people,293166
31024000,4,31024
31024002,yes,31024
293175001,no,293175
555322003,tan,555322
92554003,left,92554
92554004,english,92554
424258002,flowers,424258
31043002,0,31043
31043003,2,31043
31043005,no,31043
31043006,yes,31043
376545000,1,376545
555337000,standing,555337
555337004,cow,555337
555337005,3,555337
555337006,nowhere,555337
424270004,nothing,424270
424270011,1,424270
424271002,no 1,424271
293200001,phone,293200
162130006,3,162130
162130009,10,162130
162130018,bench,162130
162130024,1,162130
424284000,no,424284
424284002,in vase,424284
5178001,reins,5178
5178002,1,5178
162144008,woman,162144
162144009,nothing,162144
555361001,tie,555361
293218001,yes,293218
293218002,england,293218
293218003,jet,293218
293221000,black,293221
293221002,woman,293221
293221004,2,293221
293228001,0,293228
31092002,riding,31092
555387004,8,555387
293244004,silver,293244
293245003,6,293245
293245004,1,293245
555390002,left,555390
555390007,pepsi,555390
555390012,person,555390
293249001,fruit,293249
293249002,yellow,293249
555396002,no,555396
53410000,light,53410
53410002,1,53410
31113001,bat,31113
31113002,black and white,31113
293259003,yes,293259
162189004,swinging,162189
555412000,tomato,555412
424349000,chef,424349
424349002,shelf,424349
424351000,yes,424351
534421002,skiing,534421
293296001,yes,293296
293296002,california,293296
293296003,street,293296
293296004,pole,293296
293300003,2,293300
424374000,white,424374
114420001,feeder,114420
424378001,lab,424378
31164000,hats,31164
31164002,outside,31164
424392001,long,424392
162249001,no,162249
162249003,nothing,162249
162256001,long,162256
162257001,slow,162257
162257002,yes,162257
555476000,new york,555476
555476001,new york,555476
555476002,no,555476
293333003,white,293333
136271001,yes,136271
162275005,pizza,162275
551334001,nothing,551334
551334002,watching tv,551334
424422001,yes,424422
424445001,no,424445
267349000,grapes,267349
267349001,2,267349
267349004,real,267349
267349006,tomato,267349
267349007,grapes,267349
31235000,yes,31235
31240002,train,31240
31240003,station,31240
267351001,3,267351
267351002,bird,267351
424464000,car,424464
424464002,2,424464
555538000,9,555538
208000,yes,208
208002,right,208
424483000,no,424483
424483001,nike,424483
302193000,night,302193
302193001,no,302193
136285004,yes,136285
136285011,1950,136285
31280003,white,31280
31281000,0,31281
31281002,yes,31281
162357000,triangle,162357
424502000,0,424502
162366002,yes,162366
162366003,sign,162366
162366008,beer,162366
162366009,bus,162366
31296000,no,31296
31296002,table,31296
424521003,no,424521
293452002,yes,293452
555597003,yes,555597
529507000,yes,529507
420281001,face,420281
162393000,mercedes benz,162393
162393002,mercedes,162393
31322000,15,31322
31322001,14,31322
31322002,no,31322
162398001,no,162398
332901000,resting,332901
219269001,on table,219269
219269002,2,219269
219269003,yes,219269
293474000,jacket,293474
293474002,new,293474
31333000,photographer,31333
424551000,mountain,424551
424554001,sitting,424554
424554003,silver,424554
424554005,dump truck,424554
31339000,direction,31339
31339001,no,31339
31339002,2,31339
162415002,nike,162415
162429005,no,162429
162429007,9,162429
293505000,white,293505
293505002,motorcycle,293505
293505003,yes,293505
31368003,brown,31368
31368004,yes,31368
424585000,luggage,424585
162445003,10,162445
555669000,straight,555669
555669007,yes,555669
555669009,open,555669
162454002,yes,162454
424601000,no,424601
424601003,no,424601
424601004,10 feet,424601
424601011,4,424601
424601032,far,424601
555677005,no,555677
31392001,yes,31392
293537000,smile,293537
293537001,colgate,293537
555687001,bmw,555687
293545000,no,293545
293545001,clear,293545
555696000,catcher,555696
293554003,oven,293554
293554006,hat,293554
555705006,bench,555705
162495002,yes,162495
293570002,no,293570
293574003,12,293574
162503001,bird,162503
441863000,blue and red,441863
441863002,0,441863
31446001,8,31446
293591001,nothing,293591
245540000,4,245540
245540002,glazed,245540
245540003,no,245540
245540004,4,245540
245540005,4,245540
245540008,0,245540
245540009,yes,245540
424668000,toilet,424668
555748002,noon,555748
293607000,nothing,293607
424683000,blue,424683
424683003,4,424683
31471000,cow,31471
555763000,yes,555763
555763002,no,555763
555763004,no,555763
555772001,0,555772
555772002,4,555772
162561000,0,162561
162561001,3,162561
162561003,noon,162561
311083000,no,311083
311083001,0,311083
311083005,3,311083
424721002,in bowl,424721
424721003,no,424721
424721004,2,424721
424721005,15,424721
424721006,3,424721
162579002,dirt,162579
162580000,flowers,162580
162580002,cat,162580
162581003,tennis,162581
162581004,1,162581
162581005,no,162581
162581007,black,162581
184359002,circle,184359
184359004,left,184359
424731001,jungle,424731
162589003,front,162589
162589008,no,162589
162589011,pink,162589
31519000,parked,31519
31521004,black,31521
293666000,clock,293666
293666002,top,293666
293666003,6,293666
424744002,brown,424744
424744011,modern,424744
424744014,yes,424744
424744015,park,424744
31542000,snowboarding,31542
31542002,don't know,31542
162627003,short,162627
162627004,yes,162627
293703003,4,293703
293703004,4,293703
424776000,0,424776
31566001,metal,31566
31569000,family,31569
31569002,zebra,31569
162643001,no,162643
424793000,no,424793
424793001,0,424793
424793004,blue,424793
424793005,birds,424793
293733002,cold,293733
424812001,5,424812
424812011,no,424812
31597002,old,31597
31599002,6,31599
31601000,2,31601
293749001,lake,293749
293749002,oak,293749
293749006,2,293749
293751003,right,293751
555900000,yellow,555900
555900001,donuts,555900
555900002,sugar,555900
162685000,yes,162685
555904001,no,555904
555905005,floor,555905
555905007,pillows,555905
555905009,wall,555905
555905010,2,555905
555905011,2,555905
555905013,wall,555905
555905016,2,555905
555905017,yes,555905
31620001,yes,31620
293768002,yes,293768
