QuestionID,MCAN+ALBERT,ImageID
163451003,asian,163451
163460002,right,163460
425608005,1,425608
163473003,yes,163473
163473004,8,163473
163473005,yes,163473
425620002,blonde,425620
163479002,8,163479
32416000,yes,32416
32416003,black,32416
32416007,16,32416
425634001,3,425634
223857001,yes,223857
223857002,happy,223857
223857004,purple,223857
163496008,hat,163496
163496009,yes,163496
425644000,street,425644
354606001,butterfly,354606
354606002,cat,354606
294585001,no,294585
163518001,6,163518
163518002,male,163518
294593004,neither,294593
294595004,unknown,294595
163528001,in bowl,163528
425676000,glove,425676
425676002,yes,425676
425676004,8,425676
294605003,beef,294605
294605004,no,294605
556751000,2,556751
32464002,14,32464
556758005,4,556758
163543001,0,163543
425690001,2,425690
425690002,light,425690
294621001,safety,294621
425702000,no,425702
573395002,0,573395
163575000,sitting,163575
163589001,bread,163589
163589002,1,163589
32524000,toothbrush,32524
32524004,toothbrush,32524
32524005,left,32524
163600001,black,163600
163600002,phone,163600
163600004,phone,163600
163600005,phone,163600
163600006,unknown,163600
163600007,taking picture,163600
32538003,white,32538
163611001,fork and knife,163611
163611004,yes,163611
294689001,2,294689
294689002,brown,294689
294695001,yes,294695
289415000,restaurant,289415
163628004,2,163628
163640002,brick,163640
294724000,no,294724
425805000,elephant,425805
425805002,unknown,425805
163666000,suitcase,163666
32597001,living room,32597
32597002,gray and white,32597
556892000,human,556892
556892001,sand,556892
163679000,weather vane,163679
163679001,noon,163679
32610000,computer,32610
556901000,water,556901
556901001,dock,556901
556901002,boat,556901
75283001,bulldog,75283
32625005,coffee,32625
32625009,pizza,32625
294783002,no,294783
44732001,1,44732
44732007,robin,44732
44732008,1,44732
556932006,yes,556932
32645002,1,32645
32645005,chair,32645
32645006,chair,32645
118929000,bowl,118929
425866001,no,425866
354967002,google,354967
425870001,2,425870
507887002,no,507887
32673002,no,32673
163746001,no,163746
163746002,10,163746
163755002,black,163755
163755004,no,163755
425905003,lily,425905
425906000,no,425906
556980001,pink,556980
556980002,lettuce,556980
294839001,medium,294839
294839003,coke,294839
32703008,no,32703
32703009,yes,32703
70987000,5,70987
70987001,no,70987
32708001,box,32708
425925000,yes,425925
425925002,yes,425925
425925003,yes,425925
294855000,0,294855
294855001,yes,294855
294855002,bus,294855
32712001,nike,32712
32712004,black,32712
32715004,pink,32715
32715008,swimsuit,32715
32715013,high,32715
32715014,girl,32715
425933000,yes,425933
425933003,no,425933
425933004,turn,425933
425933005,5,425933
294865000,watching,294865
294865002,amtrak,294865
163798001,0,163798
163798004,2,163798
557016000,left,557016
289444000,soccer,289444
294875000,ground,294875
425948003,nowhere,425948
425948004,black,425948
32735003,0,32735
32735004,nothing,32735
32735005,yes,32735
163814001,skateboarding,163814
163814002,skateboard,163814
163814005,helmet,163814
163814006,skateboard,163814
163814007,skateboarding,163814
163814010,tennis,163814
163814011,no,163814
163814012,skateboard,163814
425964004,2,425964
425973002,grazing,425973
32760005,6,32760
442367004,man,442367
442367007,bag,442367
442367009,2,442367
442367012,2,442367
557059000,broccoli,557059
557059002,rice,557059
294918004,2,294918
294918005,10,294918
294918006,no,294918
32777001,1,32777
32777003,train,32777
163879002,unknown,163879
32811003,no,32811
32812000,yes,32812
32812001,no,32812
294958002,adidas,294958
32817001,bathroom,32817
557107001,no,557107
557107003,yes,557107
557127004,stop,557127
557127006,main,557127
557130002,phone,557130
311309002,0,311309
311309003,2,311309
294992005,nothing,294992
294992008,2,294992
294992011,2,294992
294992012,blanket,294992
294992015,hotel,294992
294992018,blue,294992
294992021,gray,294992
426070003,holding,426070
163929001,no,163929
426075001,yes,426075
426075002,friends,426075
32861000,raining,32861
557150000,yes,557150
557150005,dogs,557150
295016001,drinking,295016
295016002,yes,295016
163951001,pole,163951
557172001,yes,557172
426101002,bottle,426101
32887000,rocks,32887
32887001,1,32887
32888005,no,32888
32888008,orange,32888
32892000,cat,32892
32892001,triangle,32892
32892006,cat,32892
163970000,usa,163970
163970001,tractor,163970
163970004,towing,163970
32901003,2,32901
557190000,man,557190
557190005,left,557190
32907003,yes,32907
32909000,13,32909
32909001,6,32909
202093000,6,202093
202093003,0,202093
202093004,brown,202093
426133002,no,426133
333167002,military,333167
333167003,unknown,333167
557220002,1,557220
164005000,yes,164005
164005005,laptop,164005
164005006,mouse,164005
164005009,no,164005
164005013,laptop,164005
32947000,yes,32947
426165001,sleeping,426165
426165005,yes,426165
426166000,nothing,426166
426166001,no,426166
426166003,yes,426166
557239001,sink,557239
295097001,nothing,295097
426172000,books,426172
426175000,red,426175
426175002,transportation,426175
32964001,soup,32964
32964002,yes,32964
32965001,1,32965
32965005,1,32965
32965006,walking,32965
426182002,vans,426182
557258000,,557258
557258001,toilet,557258
557258002,woman,557258
295124003,0,295124
289486003,yes,289486
289486006,yes,289486
426202002,no,426202
426203001,tan,426203
426203007,yes,426203
426205000,right,426205
426205002,round,426205
295134000,oriental,295134
295134001,table,295134
295134003,no,295134
32992000,heart,32992
295150001,crow,295150
295150003,2,295150
295150004,neither,295150
33008002,floor,33008
33008007,yes,33008
33008010,yes,33008
33008012,yes,33008
426238000,4,426238
164095000,yes,164095
164095002,yes,164095
426241000,monitor,426241
426241002,0,426241
426247001,white,426247
426247002,no,426247
164105002,park,164105
557324000,0,557324
557324002,pizza,557324
426253000,pizza,426253
426253003,0,426253
426253005,time,426253
426253006,ge,426253
426253007,0,426253
426253009,clock,426253
426253010,0,426253
426253012,microwave,426253
426253014,9,426253
426253015,nothing,426253
33044003,no,33044
289497002,0,289497
164121006,water,164121
557339000,0,557339
557339007,glass,557339
557339009,cooking,557339
557339014,scarf,557339
426268000,not sure,426268
426268002,train,426268
557346001,20,557346
426275000,0,426275
33061000,5,33061
33061005,yes,33061
33061008,2,33061
33061015,new york,33061
33061018,skyscraper,33061
164135000,red,164135
33066000,sitting,33066
557360000,banana,557360
557360003,flower,557360
295231002,shearing,295231
355040001,yes,355040
426309002,towel,426309
164170002,down,164170
164170003,blue,164170
164179002,5,164179
557396000,yes,557396
33109002,no,33109
33109004,trash,33109
426329001,3,426329
426329002,nothing,426329
426329003,no,426329
557402004,daisies,557402
557402006,0,557402
557402007,daisies,557402
33123000,oak,33123
33123002,3,33123
33123003,0,33123
295269000,new york,295269
33131000,nokia,33131
33131002,yes,33131
557422001,no,557422
557422004,pizza,557422
557422005,yes,557422
557422007,0,557422
557422009,0,557422
557422010,6,557422
557422013,0,557422
557422015,food,557422
33144002,graffiti,33144
44749000,no,44749
44749002,4,44749
426372000,1,426372
426372001,boxes,426372
426372003,police,426372
398742001,8,398742
33158001,modern,33158
33158002,daytime,33158
426376001,snowboarding,426376
426377000,yes,426377
426377001,coca cola,426377
426377003,black,426377
426377005,clear,426377
164242000,cat,164242
164242001,toilet paper,164242
164242003,open,164242
295316001,2,295316
551665000,100,551665
295336001,4,295336
114759009,left,114759
114759013,yes,114759
295340001,downtown,295340
33208000,sign,33208
33208001,no,33208
33208002,street,33208
557501005,checkered,557501
164292000,surfers,164292
33221003,posing,33221
33221004,bat,33221
33221007,posing,33221
241155002,yes,241155
241155003,no,241155
164305000,yes,164305
164305002,no,164305
426453000,no,426453
426453001,playing tennis,426453
164330006,water,164330
295403000,brick,295403
295403002,2,295403
557552001,9,557552
295409004,yes,295409
295409006,0,295409
295409009,nike,295409
557559006,2,557559
557562003,windsor,557562
557562012,yes,557562
557564001,black,557564
557564003,happy,557564
295426000,40,295426
295426002,no,295426
557573001,1,557573
164363000,clock,164363
164363002,no,164363
420610000,unknown,420610
164366000,black,164366
164366001,red,164366
164366004,cow,164366
295440005,4,295440
295441000,yes,295441
295441001,0,295441
295441002,0,295441
295441003,yes,295441
164372001,6,164372
529838001,unknown,529838
426520001,fireplace,426520
426520002,rectangle,426520
557595000,long,557595
557595001,yes,557595
557595002,yes,557595
164389000,20,164389
164389001,water,164389
92935006,red and yellow,92935
92935009,2,92935
33325000,no,33325
33325001,chinese,33325
33325003,china,33325
33325005,4,33325
426542003,yankees,426542
295472000,on table,295472
426546000,meat,426546
426546001,ketchup,426546
426546003,yes,426546
426546004,potato,426546
426546006,0,426546
426546008,2,426546
295478001,bracelet,295478
295478002,purse,295478
295491002,cow,295491
557644000,0,557644
557644003,city,557644
557644007,0,557644
333240005,box,333240
333240010,cardboard,333240
33368000,nothing,33368
33372000,0,33372
33372001,table,33372
33372002,nothing,33372
33377003,3,33377
164453001,no dog,164453
164453005,right,164453
557677002,white,557677
164464002,1,164464
557686001,water,557686
164475001,airport,164475
164475002,bat,164475
33405002,boat,33405
33405005,black,33405
33405011,sitting,33405
426629002,no,426629
426635002,soccer,426635
295564001,fall,295564
33422000,0,33422
33422002,no parking,33422
33422004,stop,33422
164497000,no,164497
295574000,standing,295574
295576001,3,295576
164512000,2,164512
180336002,house,180336
295589001,man,295589
295593001,down,295593
295614002,0,295614
426687000,yes,426687
426687001,yes,426687
426687004,up,426687
164548002,cooking,164548
551713000,0,551713
426700001,bird,426700
426700002,wall,426700
426700003,2,426700
33489001,orange,33489
33489002,yes,33489
557780000,no,557780
164568001,3,164568
33499000,big ben,33499
33499001,1,33499
33499002,yes,33499
295668001,cheese,295668
295668002,warm,295668
164602000,yes,164602
164602007,orange,164602
164602014,right,164602
33532004,finch,33532
557823001,no,557823
557823009,african,557823
295683000,unknown,295683
295693001,no,295693
310998001,no,310998
33554000,unknown,33554
33554001,left,33554
33554003,left,33554
33554004,walk,33554
33561001,grass,33561
164635001,pepperoni,164635
164637000,white,164637
164637001,squares,164637
164637004,pink,164637
295713004,left,295713
33576001,yes,33576
426795002,teddy bear,426795
295728000,no,295728
295728002,words,295728
224051000,bike,224051
224051001,1,224051
557884001,2,557884
557884003,flowers,557884
426815000,2,426815
311435001,w,311435
557896000,nothing,557896
557896001,phone,557896
557896003,phone,557896
426835002,potato,426835
295767001,no 1,295767
426840000,water,426840
426840001,water,426840
426840003,canada,426840
426840004,red,426840
426840005,sign,426840
426842002,white,426842
557916004,teddy bear,557916
557916005,1,557916
557916007,nothing,557916
420666003,yes,420666
420666004,yes,420666
557923001,people,557923
557923003,6,557923
333286000,elephant,333286
333286001,1,333286
333286002,3,333286
33645001,red,33645
33652000,2,33652
33652001,half,33652
33652004,silver,33652
295797002,noon,295797
295797003,noon,295797
295797004,4,295797
426874003,wall,426874
426874004,no,426874
426874008,pug,426874
426878000,nothing,426878
295809001,cars,295809
295809002,3,295809
33672000,yes,33672
33672001,white,33672
426897001,soda,426897
426897002,nike,426897
464366001,0,464366
164759001,1,164759
164759002,yes,164759
164759004,2,164759
295837001,fruit,295837
295837003,food,295837
426917002,23,426917
426917003,0,426917
426917004,23,426917
426917005,london,426917
426917006,bike,426917
164780001,onions,164780
164788000,child,164788
164788001,nothing,164788
558012000,no,558012
558012001,yes,558012
558012002,laptop,558012
33731000,main,33731
33731001,no,33731
426948001,field,426948
202231005,bud light,202231
202231007,phone,202231
426972000,person,426972
164830000,parking,164830
33759006,blue,33759
426987003,nothing,426987
164856000,yes,164856
164856001,no,164856
427001001,1,427001
558083005,yes,558083
33798000,4,33798
33798001,fan,33798
33798002,2,33798
33798004,yes,33798
33798008,yes,33798
295945001,no,295945
295945002,no,295945
295945003,kawasaki,295945
33802002,4,33802
114861000,water,114861
114861002,soup,114861
164883000,food,164883
558101000,no,558101
33815001,yellow,33815
33815005,yes,33815
295960001,yes,295960
558107003,cap,558107
427041000,4,427041
558114000,20,558114
558114003,holding,558114
33835002,3,33835
427055002,noon,427055
427055003,yes,427055
377012000,0,377012
377012001,floor,377012
377012005,bowling,377012
377012007,no,377012
164924001,don't know,164924
427070021,2,427070
427083000,0,427083
427083001,0,427083
296012002,store,296012
296014000,4,296014
296014002,no,296014
33871000,camera,33871
427091000,38,427091
427094001,2,427094
296032001,yes,296032
558181000,3,558181
558181001,bear,558181
427111001,waves,427111
164969011,8,164969
164969013,peppers,164969
164969014,8,164969
33904001,cloth,33904
33904004,book,33904
529939000,12,529939
427135000,6,427135
427135001,no,427135
427135008,soccer ball,427135
427135012,soccer,427135
427135014,soccer,427135
427135025,soccer ball,427135
427135026,soccer ball,427135
296065000,white,296065
296065001,mirror,296065
33924001,nothing,33924
33924003,white,33924
558213004,yes,558213
33931002,vegetables,33931
165009001,wedding,165009
165009004,hair,165009
165009006,middle,165009
33939002,frisbee,33939
165012001,shirt,165012
165012002,no,165012
165012006,sandals,165012
165012011,no,165012
558229000,nothing,558229
558229002,truck,558229
558229003,san francisco,558229
165014002,500,165014
427160001,2,427160
427160002,8,427160
558234001,plastic,558234
558234004,cutting cake,558234
558234005,white,558234
558234006,3,558234
558234007,3,558234
355183002,grass,355183
296098001,yes,296098
296098003,2,296098
296098005,no,296098
296098006,yes,296098
165029001,left,165029
165029002,man,165029
33958000,no,33958
296105002,yes,296105
165035001,2,165035
427181002,person,427181
165039000,unknown,165039
165039001,25,165039
