QuestionID,BAN,ImageID
390627004,no,390627
11374002,up,11374
985018,harry potter,985
277521012,on pole,277521
92700001,13,92700
211722002,no,211722
374430002,5,374430
180817002,sun,180817
373713037,4,373713
34445003,flowers,34445
190372005,4,190372
564911005,emirates,564911
288224000,potatoes,288224
70187008,outside,70187
248112037,ball,248112
498339010,2,498339
82252002,closed,82252
337160002,14,337160
138227000,2,138227
14557003,12,14557
346071002,staring,346071
547760000,left,547760
265916002,food,265916
535993000,no,535993
332940000,leopard,332940
135116004,brown,135116
19304002,black and white,19304
253485001,cooking,253485
402783012,6,402783
494269007,on toilet,494269
276215004,skate park,276215
232187002,tennis racket,232187
8690000,yes,8690
43670006,right,43670
313888001,sidewalk,313888
243946009,no,243946
445606003,no,445606
324979001,blanket,324979
7274001,no,7274
381699000,9:45,381699
428241002,serve,428241
43290000,nothing,43290
566038001,bmw,566038
238431012,down,238431
351297000,yes,351297
251330004,golden gate,251330
14629001,utensils,14629
244111007,1:50,244111
343466021,4,343466
233376002,2,233376
551796002,bananas,551796
218208000,no,218208
342633009,black,342633
404923001,4,404923
378727005,0,378727
303778006,10,303778
286820000,silver,286820
367095002,2,367095
232852001,spoon,232852
192128002,movie,192128
106272033,food,106272
71357001,on train,71357
301575002,movie,301575
552610002,no,552610
110765000,2,110765
360986002,head,360986
346140002,no,346140
410278000,vase,410278
430788008,2,430788
254143002,5,254143
26697002,blue,26697
402109004,typing,402109
15725000,no,15725
429011003,no,429011
163339003,flowers,163339
204186001,no,204186
16631019,people,16631
261999020,sitting,261999
476796005,brown,476796
351787011,oak,351787
222681001,green,222681
139094000,1,139094
209130002,blue,209130
406949007,unknown,406949
404461006,sun,404461
558458003,no,558458
491008002,no,491008
45404004,nothing,45404
94379003,no,94379
166260001,right,166260
208236001,playing,208236
458663002,kitchen,458663
109425001,broadway,109425
99481006,pizza,99481
527887002,yes,527887
280623001,yes,280623
298773003,nothing,298773
261273004,water,261273
505461000,boats,505461
362189000,5,362189
408253002,adidas,408253
553669002,roses,553669
398377000,2,398377
68674006,yes,68674
186422000,2,186422
433998003,27,433998
360678003,no,360678
13473000,12:30,13473
317206001,4,317206
407056004,no,407056
124215002,logitech,124215
82765004,laptop,82765
33871000,camera,33871
485773003,time,485773
521967004,2,521967
48419005,bracelet,48419
121123000,green,121123
302292004,playing,302292
170311000,standing,170311
350694000,boats,350694
41247006,7,41247
361948000,1,361948
257971003,3,257971
515579000,tennis,515579
181386001,arriving,181386
259136003,boat,259136
244834003,female,244834
6870000,9,6870
225963011,no,225963
173490000,no,173490
13769001,yes,13769
507436001,right,507436
385428002,bananas,385428
57645027,no,57645
288923000,parking meter,288923
343803003,yes,343803
258112002,taxi,258112
113333027,2,113333
463272000,b,463272
102741000,nothing,102741
337827007,unknown,337827
468487000,cold,468487
561967005,engine,561967
315601006,motorcycles,315601
47121005,no,47121
499177000,no,499177
321062003,strawberries,321062
579484001,military,579484
154861001,outside,154861
318671003,carriage,318671
296997001,3,296997
442877001,food,442877
53404013,tv,53404
336777003,no parking,336777
408894018,right,408894
364993000,on plate,364993
241517005,38,241517
432397000,airport,432397
20276002,white,20276
313623003,12,313623
250870016,behind fence,250870
334767006,0,334767
489798002,american,489798
409088006,no,409088
44263001,flowers,44263
121153001,1,121153
389168004,yes,389168
31121000,kite,31121
428305000,2,428305
75990008,2,75990
48396000,wii remote,48396
547431001,delta,547431
223545001,no,223545
536200015,yes,536200
478212001,yes,478212
124262003,2,124262
393864000,0,393864
201622006,man,201622
309434009,military,309434
486164000,on pole,486164
108326000,zebras,108326
399377002,pizza,399377
397404001,0,397404
161609002,unknown,161609
198635015,sandwich,198635
391321000,yes,391321
184338004,ford,184338
538115000,1,538115
85004001,5:00,85004
347203000,electric,347203
538259002,happy,538259
405192000,fries,405192
301910000,no,301910
543762000,yes,543762
250022002,sitting,250022
491902007,2,491902
292741001,1,292741
450355007,2,450355
397773000,rice,397773
398246002,street,398246
511852009,1,511852
7444001,soon,7444
233567006,3,233567
543393001,yes,543393
338384014,no,338384
125535006,no,125535
546463001,yes,546463
215062001,spoon,215062
474974002,5,474974
188386003,talking,188386
89541001,banana,89541
44054001,no,44054
401613006,white,401613
189452004,50,189452
98443002,unknown,98443
134213002,table,134213
505516001,hit ball,505516
19025001,yes,19025
331856014,nothing,331856
173826001,yes,173826
558350010,floor,558350
186822009,mirror,186822
69946000,oars,69946
384092011,yes,384092
498997002,computer,498997
435519000,ducati,435519
175737000,nothing,175737
118246001,very long,118246
469810000,toilet paper,469810
6748009,sheep,6748
276146009,no,276146
106375006,parked,106375
161011000,skiing,161011
101969002,yes,101969
269306002,5,269306
179954001,2010,179954
31043002,2,31043
124927003,no,124927
177838000,bread,177838
68434002,white,68434
279895008,standing,279895
198464002,brown,198464
276552028,yes,276552
309317000,4,309317
278172001,camera,278172
505156003,not very,505156
460646003,55,460646
545138001,2,545138
315841001,tree,315841
369503004,stove,369503
146397004,8,146397
187743002,yes,187743
275979001,no,275979
420313002,peace,420313
224702001,ball,224702
402662003,4,402662
361238002,restaurant,361238
217425004,6:40,217425
191265004,0,191265
157886001,no,157886
112841001,24,112841
352978005,no,352978
196280004,food,196280
416660000,daytime,416660
478099001,no,478099
478320000,sitting,478320
209763002,bell,209763
468777000,banana,468777
312890005,bird,312890
467528000,cake,467528
1584017,double decker,1584
229753000,standing,229753
449726000,sugar,449726
204502000,2012,204502
359451000,background,359451
404534004,yes,404534
415904004,police,415904
146150006,sitting,146150
57814009,black,57814
484842004,0,484842
402783016,6,402783
93607001,yes,93607
15157015,restaurant,15157
77681003,4,77681
538934007,yes,538934
560721003,vegetables,560721
38666002,2,38666
244299002,0,244299
4359002,yes,4359
266385000,12:15,266385
101622002,harry potter,101622
194595006,toothbrushes,194595
209186000,1,209186
167477001,2,167477
25551000,no,25551
91954001,3,91954
267903004,toilet,267903
133470004,4,133470
149376000,unknown,149376
251794003,candle,251794
168801001,hoodie,168801
58141002,yes,58141
88854001,25,88854
518287000,2,518287
223335000,5,223335
447927002,art,447927
324203001,2,324203
44860003,2,44860
349098007,black,349098
552977002,16,552977
320872005,neither,320872
246522002,no,246522
385115007,people,385115
520996001,4,520996
434990000,nothing,434990
10707001,budweiser,10707
392915017,orange,392915
154589001,nothing,154589
470784002,umbrella,470784
12147000,skate park,12147
391392003,car,391392
12881003,25,12881
92765002,2.00,92765
542350000,dirt,542350
4212003,no,4212
496379000,no,496379
362289016,bread,362289
131282003,blue,131282
218310002,yes,218310
243600019,woman,243600
183715008,left,183715
311913001,2,311913
226498000,yes,226498
286723003,neither,286723
43753003,peace,43753
131335002,no,131335
521282004,glass,521282
51533000,blending,51533
451373004,100 year party ct,451373
85348002,no,85348
14428001,umbrella,14428
208825001,chocolate,208825
66706002,nothing,66706
70370000,no,70370
448175000,red,448175
321943000,unknown,321943
463454003,left,463454
423173000,yes,423173
472029003,0,472029
536428006,frisbee,536428
529404000,no,529404
280688005,silver,280688
223256002,sitting,223256
75426004,stop,75426
196336000,sunglasses,196336
449990005,2016,449990
173737000,west,173737
230056004,0,230056
253520024,new york,253520
128675009,parasailing,128675
94614001,clear,94614
187734000,happiness,187734
329806001,broadway,329806
433505020,on desk,433505
445309002,yes,445309
352377003,3,352377
476872000,surfing,476872
24021002,no,24021
220670003,veggie,220670
416543002,2,416543
377946003,long time,377946
316514001,brown,316514
115772002,dodgers,115772
203754001,wood,203754
18687000,no,18687
259879003,flowers,259879
401212002,furniture,401212
541613003,5,541613
553442000,no,553442
202886001,yes,202886
514681000,no,514681
409921015,lanes,409921
267300004,couch,267300
404984003,clothes,404984
544365015,dresser,544365
423039002,yes,423039
34299002,no,34299
267175000,fan,267175
580108001,motorcycle,580108
266768001,no,266768
500514004,yes,500514
298699003,3,298699
552507001,street,552507
259452008,cars,259452
268755004,no,268755
556000002,shirt,556000
431352014,toilet paper,431352
151820003,restaurant,151820
213579001,green,213579
351345008,yes,351345
451014003,fire hydrant,451014
46503000,sink,46503
373789003,cheese,373789
87553001,yes,87553
138124001,4,138124
144429002,stripes,144429
430867001,solid,430867
373197000,sparrow,373197
359451001,yellow,359451
178370015,no,178370
464872001,0,464872
94185001,grocery,94185
219344002,no,219344
479440033,pillow,479440
371289004,yes,371289
556248001,20,556248
440329003,10,440329
35395002,12,35395
180135002,skull,180135
271240003,tall,271240
338878002,yes,338878
353130003,6,353130
219271001,no,219271
103667001,3,103667
272117004,4,272117
460059003,gray,460059
314125000,2,314125
69568001,large,69568
363344000,yes,363344
447187001,7,447187
232383002,apple,232383
169361004,neither,169361
523517002,21,523517
369675001,2,369675
462677002,blue,462677
423894000,0,423894
526004003,banana,526004
430590002,no,430590
208623000,1,208623
478724001,flowers,478724
232654002,pasta,232654
79014002,nothing,79014
328452005,left,328452
439593003,no,439593
408989000,smoothie,408989
493613001,real,493613
576946000,1,576946
495894003,1:50,495894
86884006,chocolate,86884
463876004,mouse,463876
485628000,toilet,485628
351477003,no,351477
133161003,white,133161
221554002,daisy,221554
268693001,yes,268693
213675000,food,213675
72238001,5,72238
406908001,yes,406908
337662010,yes,337662
191546008,building,191546
389464002,food,389464
84168002,stop,84168
538115004,red and blue,538115
295713001,yes,295713
349185002,2,349185
326079001,0,326079
480275001,yellow,480275
51685003,us air force,51685
412373002,yes,412373
202748006,2,202748
53952023,woman,53952
277584000,no,277584
38276019,desktop,38276
164475001,airport,164475
342819008,white,342819
134856005,ocean,134856
217883001,door,217883
33798000,4,33798
454067002,tennis,454067
66508002,fire hydrant,66508
510852003,glass,510852
333556005,1:50,333556
312341000,2,312341
166391021,7,166391
134551003,baseball,134551
524844010,wood,524844
531569000,hanging,531569
460131001,yes,460131
158182006,yes,158182
450786003,noon,450786
346904000,0,346904
470115000,little,470115
99230000,cat,99230
343193007,left,343193
342442003,yes,342442
564830008,picture,564830
203845003,3:00,203845
225757003,left,225757
472623006,home,472623
214106001,red,214106
243600003,tv,243600
489344004,toilet,489344
523100002,no,523100
571584022,outside,571584
473415000,water,473415
522021001,yes,522021
430160015,banana,430160
30448006,no,30448
379404002,round,379404
49984006,nothing,49984
250127001,white,250127
188865004,yes,188865
534554000,square,534554
111179002,cross,111179
357317000,home plate,357317
79619009,yes,79619
122549004,white,122549
255448001,6,255448
385248002,2,385248
371069003,toilet,371069
482907003,white,482907
523517006,no,523517
468917015,no,468917
527374002,cheese,527374
308759005,kia,308759
257327003,8,257327
20395010,evening,20395
242103002,grapes,242103
351554002,2,351554
351096001,scissors,351096
208871001,food,208871
333808002,feet,333808
370413010,walking,370413
471446001,bus,471446
65533003,windsurfing,65533
338802002,no,338802
78495003,shoes,78495
374270002,no,374270
205577017,nothing,205577
539962001,small,539962
321118004,keyboard,321118
41848002,3,41848
239656002,0,239656
253767004,unknown,253767
184613001,goat,184613
531735003,graffiti,531735
223241033,no,223241
462982006,3,462982
486694006,0,486694
388399002,shoe,388399
60464006,gravy,60464
88045002,white,88045
89557009,2,89557
220607004,15,220607
240009006,lifeguard,240009
318356000,no,318356
546164003,left,546164
367528006,yes,367528
5107008,city bus,5107
523230002,2,523230
84533017,leather,84533
511463003,earrings,511463
333182005,suit,333182
523526003,b,523526
372495001,on wall,372495
154584019,bear,154584
368821002,no,368821
334975004,2,334975
250953002,kites,250953
406217001,yes,406217
134194000,2,134194
100081011,surfing,100081
222635052,0,222635
149232007,zoo,149232
315705004,hit ball,315705
382905001,no,382905
171539006,nothing,171539
560222000,car,560222
160858000,house,160858
460812008,yes,460812
417217005,4,417217
207898000,yes,207898
141509002,boy,141509
579405002,no,579405
147448002,couch,147448
433124007,blue,433124
57843000,1,57843
179599002,best buy,179599
565853013,floor,565853
487141001,yes,487141
501502002,oak,501502
330396002,man,330396
197245001,bottom,197245
487131004,no,487131
540834003,water,540834
490936002,nothing,490936
67881003,white,67881
367608006,no,367608
437180000,yes,437180
240655000,skier,240655
285462002,7,285462
485773008,10:00,485773
104626002,ford,104626
46889014,food,46889
210030006,3,210030
26204005,0,26204
885026,chase,885
26398000,4,26398
471251002,floor,471251
164330006,water,164330
90052001,left,90052
367535001,yes,367535
426253006,ge,426253
8665004,sparrow,8665
255448008,yes,255448
391255007,2,391255
426253009,red,426253
31667004,horse,31667
309173002,stop,309173
201670002,on pole,201670
297372001,brown,297372
345229000,flowers,345229
210457002,baseball,210457
68005010,mouth,68005
533201003,green,533201
70351005,happy birthday,70351
423229001,25,423229
328084000,unknown,328084
530226000,2,530226
465095003,yes,465095
560218004,black,560218
194306002,dog,194306
