QuestionID,MCAN+BERT,ImageID
558539011,metro,558539
558539012,closed,558539
486306000,0,486306
486306001,6,486306
486306002,white,486306
240275002,ocean,240275
34257001,broccoli,34257
34257002,no,34257
34257003,bananas,34257
34257007,yes,34257
34257009,no,34257
34257012,pineapple,34257
296404009,no,296404
296404013,standing,296404
165336000,tall,165336
136783001,toilets,136783
558558005,street,558558
558585000,5,558585
558585002,5,558585
558587000,head,558587
558587001,cars,558587
427518001,cubs,427518
558594001,yes,558594
558594002,street,558594
296459002,0,296459
296460000,orange,296460
296460004,ham,296460
296460013,4,296460
558608000,panda,558608
34321000,nothing,34321
558611003,no,558611
296471002,fridge,296471
165401000,yes,165401
165401004,left,165401
136795003,tomato,136795
158641000,1,158641
158641001,ge,158641
158641002,fruit,158641
158641003,silver,158641
427561000,no,427561
427561002,,427561
165419001,yes,165419
296492006,black,296492
27570000,yes,27570
27570002,phone,27570
27570003,taking picture,27570
27570004,no,27570
165422000,12,165422
165422003,yes,165422
165422004,old,165422
558641000,2,558641
558641001,no,558641
558642003,chocolate,558642
558645002,gray,558645
34372007,1,34372
296521001,0,296521
296521002,red and yellow,296521
296523007,0,296523
296523009,dirt,296523
558677002,garbage,558677
180495000,pot,180495
296544000,no,296544
296544002,no,296544
296544003,red and yellow,296544
202343002,words,202343
427639000,floor,427639
427639004,pitbull,427639
318837002,behind,318837
165500001,many,165500
558717009,3,558717
558717015,walking,558717
427649004,shallow,427649
34438002,no,34438
427655000,umbrella,427655
427655003,red,427655
34445002,no,34445
34445003,nothing,34445
165518000,0,165518
427666002,2,427666
34452005,frisbee,34452
165527002,pink,165527
75344001,outside,75344
296604001,ge,296604
165547002,blue,165547
34482000,parking meter,34482
34483000,no,34483
34483004,yes,34483
296634000,no,296634
296634001,2,296634
558784002,catch,558784
165572002,0,165572
296649003,0,296649
558794001,jacket,558794
34508003,yes,34508
296657000,7,296657
296657002,1,296657
296657003,playing frisbee,296657
165589000,dawn,165589
165589002,daytime,165589
558808003,yes,558808
558809001,brown,558809
34522000,crow,34522
34524002,yes,34524
442661001,outside,442661
442661003,no,442661
296676002,no,296676
427750000,cake,427750
427750002,yes,427750
34535001,floral,34535
34535003,white,34535
201918000,yes,201918
558834006,15,558834
558834016,yes,558834
558840000,no,558840
558840001,no,558840
558840002,collar,558840
558840003,pink,558840
558845001,no,558845
558845002,no,558845
296707001,towel,296707
34571001,noon,34571
34571002,night,34571
34571004,yes,34571
558864000,yes,558864
551896001,6,551896
427796000,2,427796
427796002,coca cola,427796
34582003,cake,34582
427802003,yes,427802
427802005,yes,427802
420827003,police,420827
34597000,boy,34597
34597002,boy,34597
296745002,no,296745
165675001,meat,165675
165675002,cow,165675
427820001,20,427820
427820002,black and white,427820
427820003,20,427820
427823001,1,427823
165681004,many,165681
165681007,head,165681
165686002,no,165686
165686007,yes,165686
165686008,2,165686
165686009,turkey,165686
296759000,4,296759
296759003,yes,296759
71306001,solid,71306
558911001,no,558911
165697002,2,165697
296775002,no,296775
558927003,field,558927
558927005,wild,558927
165713001,nothing,165713
165713002,no,165713
442681000,no,442681
442681001,1,442681
296797004,train,296797
34657000,yes,34657
427876000,green,427876
34662001,2,34662
558955000,no,558955
165742003,laptop,165742
296816002,3,296816
296825000,graffiti,296825
296825001,people,296825
427901000,7,427901
427901002,2,427901
558976000,5,558976
558976003,3,558976
34689000,0,34689
34689003,water,34689
34689004,water,34689
34691000,collie,34691
34691001,man,34691
34691002,collar,34691
165771000,gothic,165771
165771002,4,165771
296848002,head,296848
34708002,nothing,34708
296858000,building,296858
296859001,2,296859
296859002,nothing,296859
559012004,phone,559012
559012006,woman,559012
559012007,blue,559012
296871001,wine,296871
296871002,2,296871
223747001,happy,223747
427956004,no,427956
296886000,yes,296886
296886002,stadium,296886
296886003,stadium,296886
420852000,stop,420852
420852002,nothing,420852
165818001,4,165818
165818002,yellow,165818
34749000,yes,34749
34754002,7,34754
34754003,yes,34754
34757002,yes,34757
34757003,chopsticks,34757
165831000,carrot,165831
165831002,no,165831
165831003,food,165831
34760000,soap,34760
34760003,towel,34760
559051001,rocks,559051
427980000,white,427980
559067000,nothing,559067
427997000,water,427997
427997010,no,427997
34786000,police,34786
34786002,jacket,34786
34786003,black,34786
34786006,yes,34786
34786007,dress,34786
428004001,yellow and white,428004
136870000,usa,136870
165862000,0,165862
486397003,no,486397
34808000,yes,34808
34808002,3,34808
34808003,3,34808
34808004,yellow,34808
165884001,apple,165884
267946001,right,267946
267946003,down,267946
296960002,scissors,296960
34818001,right,34818
34818002,yes,34818
34820000,yellow,34820
34826000,2,34826
34826001,brown,34826
34830001,tile,34830
246105002,table,246105
296988000,no,296988
296988001,yes,296988
296988002,no,296988
34847001,pants,34847
428067002,4,428067
296996001,3,296996
296997000,0,296997
428079000,white,428079
165937000,green,165937
559160000,24,559160
559160003,yes,559160
297017000,0,297017
297017001,0,297017
297017005,0,297017
34874006,lights,34874
34874011,both,34874
180575000,tan,180575
180575001,3,180575
559166000,asphalt,559166
559166005,0,559166
559166006,4,559166
559166007,caution,559166
428105001,no,428105
34892000,ocean,34892
428111000,yes,428111
559185001,no,559185
559185002,phone,559185
34900002,phone,34900
27662007,in water,27662
27662018,left,27662
27662021,sun,27662
297046000,parking,297046
34904000,4,34904
34904001,no,34904
34904002,no,34904
442724000,cake,442724
428125000,3,428125
428125001,nothing,428125
428125002,0,428125
165984001,3,165984
165986002,2,165986
34915000,shelf,34915
34915001,5,34915
34915002,bread,34915
428140001,6,428140
428140002,coca cola,428140
34930000,no,34930
166003002,art,166003
166003004,painting,166003
166003010,4,166003
428148000,2000,428148
428148005,yes,428148
428148006,no,428148
297084001,black,297084
297085004,no,297085
297085006,people,297085
428161001,no,428161
428161002,phone,428161
34950002,yes,34950
34950003,station,34950
428168000,8,428168
428168002,blue,428168
428168004,yes,428168
428178002,zebras,428178
166037001,remote,166037
559261001,yes,559261
559270000,van,559270
559270002,surfboard,559270
166056000,hotel,166056
166056002,flowers,166056
166056003,nothing,166056
559277002,no,559277
34993002,nothing,34993
34993006,shirt,34993
428218001,man,428218
428218002,front,428218
35012000,unknown,35012
559312002,bananas,559312
297180002,office,297180
428254004,4,428254
428263001,no,428263
35049005,grass,35049
166124001,cooking,166124
166124002,donuts,166124
166124003,4,166124
166124004,cooking,166124
559348001,13,559348
428278001,cheese,428278
428278004,yes,428278
428278005,0,428278
428278006,chicken,428278
559364000,bear,559364
559364002,flowers,559364
428305000,4,428305
559380002,sleeping,559380
166165000,tennis racket,166165
166166001,big,166166
166166002,0,166166
297249000,no,297249
559400000,unknown,559400
559400003,3,559400
559400007,tomato,559400
297260002,lettuce,297260
420914006,baby,420914
420914008,grass,420914
166190000,8,166190
428336001,4,428336
428336002,english,428336
428336003,heart,428336
428336004,15,428336
297267005,no,297267
297269000,red,297269
297269001,no,297269
297269002,white,297269
297269006,laptop,297269
166205002,yes,166205
428357000,4,428357
428357001,no,428357
428357002,white,428357
428357003,nothing,428357
428357004,cross,428357
35146003,shrimp,35146
35146005,chicken,35146
35146007,lettuce,35146
35146008,plate,35146
35148000,10,35148
35148001,1,35148
35148004,4,35148
35148007,never,35148
428366002,no,428366
559440003,2,559440
297300001,no,297300
297300002,yes,297300
428375000,words,428375
428375001,words,428375
428375002,words,428375
559454000,1,559454
559454001,jeans,559454
297314000,in air,297314
297314004,yes,297314
297314007,28,297314
297314009,black,297314
297314014,no,297314
297314016,in air,297314
297314017,no,297314
297314018,28,297314
551995000,ring,551995
551995002,10,551995
35176003,man,35176
297323002,yes,297323
166255000,no,166255
166255011,no,166255
166260000,6,166260
166260001,right,166260
166260002,no,166260
35195001,ground,35195
35197002,nike,35197
35206002,playing tennis,35206
35210007,chocolate,35210
35210008,bowl,35210
35210011,wheat,35210
35210013,round,35210
166287002,13,166287
166287003,field,166287
559513000,on plate,559513
297372001,chain,297372
297374000,yes,297374
297374001,metal,297374
428454009,sunny,428454
428454013,parasailing,428454
268018002,2,268018
166320000,0,166320
166320001,yes,166320
297396000,white,297396
559543003,0,559543
559550001,baby,559550
35266007,yes,35266
166340002,0,166340
166340003,running,166340
35269000,half,35269
35269002,table,35269
35269004,yes,35269
297414008,no,297414
166344002,no,166344
297419002,yes,297419
35279002,yes,35279
35279003,white,35279
297425007,lot,297425
297425008,3,297425
297425011,yellow,297425
297426001,0,297426
297426002,no,297426
297427002,no,297427
297427005,burger,297427
289870005,no,289870
559576000,left,559576
297442001,white,297442
297442002,boat,297442
297444000,30,297444
5540001,eat,5540
35313001,30,35313
35313002,4,35313
166391003,4,166391
166391021,3,166391
166391022,7,166391
166391024,2,166391
166391025,4,166391
166391027,4,166391
166391028,on pole,166391
166392000,yes,166392
166392002,0,166392
35326002,marble,35326
35326003,hot,35326
35326005,water,35326
166401002,2,166401
428554000,holding,428554
180653006,2,180653
428562002,yes,428562
166424004,snow,166424
166437002,13,166437
297520000,4,297520
297520002,12,297520
297522000,blue,297522
297522002,yes,297522
35395002,many,35395
428612000,vase,428612
559685001,25,559685
35401000,left,35401
166478001,yes,166478
166478003,yes,166478
166482001,white,166482
35411002,many,35411
573881001,cat,573881
573881002,bicycle,573881
573881003,bike,573881
297562000,red,297562
297562001,taking picture,297562
297562002,arm,297562
559707001,yes,559707
559707002,dinner,559707
35429001,food,35429
35429002,no,35429
297574001,6,297574
166505002,2,166505
297578001,0,297578
297578005,phone,297578
297578006,0,297578
35435000,sun,35435
35435002,modern,35435
35436002,12,35436
35438002,dog,35438
428658001,fish,428658
166521002,tree,166521
166521011,on,166521
166521018,christmas,166521
297595000,no,297595
297595002,yes,297595
166524001,no parking,166524
166524002,0,166524
166527001,no,166527
289899002,in water,289899
166532000,bathtub,166532
516194002,outside,516194
516194005,lab,516194
516194009,yes,516194
27756000,2,27756
311746003,daisy,311746
311746007,2,311746
35474000,stick,35474
297620004,table,297620
166551003,taking picture,166551
428698003,4,428698
166557001,orange,166557
559778003,sleeping,559778
166563004,no,166563
355441002,no,355441
428712004,triangle,428712
428712005,cake,428712
35498001,yes,35498
35498002,unknown,35498
573896002,3,573896
573896004,rope,573896
166586001,bananas,166586
297970004,yes,297970
297970012,yes,297970
297970017,no,297970
297970022,tree,297970
428739001,top,428739
35525000,vest,35525
35525001,down,35525
35526000,yes,35526
35526001,faucet,35526
35526002,1,35526
35526003,no,35526
35526004,yes,35526
35526005,2,35526
35526006,shower,35526
297676001,orioles,297676
297676004,knee pads,297676
297681001,4,297681
297681002,nighttime,297681
297683000,flowers,297683
486521000,dog,486521
486521001,dog,486521
559837005,bench,559837
166624001,snow,166624
428769001,no,428769
559842000,3,559842
35567002,donuts,35567
71466001,0,71466
297726001,0,297726
166664003,no,166664
530220000,red,530220
530220002,floor,530220
559884000,flower,559884
35599000,food,35599
35599002,0,35599
166696000,3,166696
35628002,no,35628
428847002,wall,428847
428856000,no,428856
428856004,yes,428856
297787000,ponytail,297787
552075005,indoors,552075
166731003,nothing,166731
428881000,glove,428881
428881002,nothing,428881
428881004,red,428881
559955000,2,559955
559955001,3,559955
559955005,3,559955
559956000,coca cola,559956
428885002,go,428885
428885003,skateboarding,428885
35671001,water,35671
35671003,walking,35671
35671004,no,35671
35672000,sleeping,35672
35672001,yellow,35672
35672002,no,35672
297819000,3,297819
297819003,cake,297819
297819010,white,297819
297819011,strawberries,297819
297819014,happy birthday,297819
297819015,left,297819
297819017,2,297819
35677001,half,35677
293611001,3,293611
35694006,cheese,35694
35694011,pizza,35694
166768005,yes,166768
166768006,tie,166768
35705000,no,35705
35705002,yes,35705
35705008,2,35705
560010006,2,560010
560010009,bird,560010
560010011,2,560010
560011000,on desk,560011
464706000,propeller,464706
35726004,boat,35726
311789002,laptop,311789
560018001,12,560018
560018003,bridge,560018
560025000,floral,560025
35738000,flowers,35738
35738001,corner,35738
428973000,yes,428973
428975001,dog,428975
428975002,0,428975
35760002,12:00,35760
166837003,2,166837
35768002,no,35768
428985002,bow,428985
428985003,butterfly,428985
35770001,blue,35770
328530001,4,328530
560064002,coffee,560064
297933002,graffiti,297933
297944002,american,297944
297944004,yes,297944
35807001,park,35807
429025000,shell,429025
429025001,yes,429025
297956002,no,297956
560108001,red,560108
166896003,metal,166896
429042000,silver,429042
429042001,2,429042
429042005,3,429042
429042009,3,429042
35827000,purple,35827
35827001,laptop,35827
35827002,laptop,35827
297972007,man,297972
560119003,bank,560119
560119005,1,560119
297976009,yes,297976
297980002,right,297980
166913000,white,166913
166913002,wii remote,166913
166913004,long,166913
166918000,yes,166918
166918001,no,166918
166918002,beer,166918
35853004,2,35853
560143001,up,560143
560143003,0,560143
35857000,6,35857
166948002,30,166948
166948008,smile,166948
166948010,yes,166948
166948018,smile,166948
560178001,floor,560178
560178003,donut,560178
560178004,donut,560178
560178005,apple,560178
35891002,no,35891
35891004,street,35891
35891005,7,35891
429109002,0,429109
35897003,crosswalk,35897
35897004,yes,35897
