QuestionID,CASCADE,ImageID
554618003,lights,554618
554618004,couch,554618
554618008,blinds,554618
554618009,building,554618
554618013,12,554618
554618015,3,554618
554620000,bow,554620
554620002,blue,554620
554620004,red,554620
292478001,4,292478
292482000,on table,292482
292485004,words,292485
292485006,skis,292485
292488000,talking on phone,292488
292488003,phone,292488
292488010,no,292488
292488011,no,292488
292488012,left,292488
292488015,no,292488
292488023,no,292488
292488024,bird,292488
292488025,talking on phone,292488
30347000,chair,30347
30347004,4,30347
30347007,sitting,30347
30353005,time,30353
30356002,no,30356
30356003,down,30356
30356008,sink,30356
30356010,black,30356
30356018,sitting,30356
30356020,sink,30356
30356023,sitting,30356
30356029,yes,30356
30356030,sink,30356
30356031,sitting,30356
423576000,keyboard,423576
423576001,mac,423576
423576002,no,423576
30361000,unknown,30361
423588000,red,423588
161447001,8,161447
554669000,0,554669
554669001,yes,554669
554669003,4,554669
292526001,5,292526
292526005,2,292526
30383002,yes,30383
30383006,red,30383
292529002,0,292529
161465002,yes,161465
423613001,2,423613
423613002,black,423613
161470000,towel,161470
161470001,fish,161470
161470002,no,161470
423617001,no,423617
423617002,2,423617
423618000,2010,423618
423619000,logo,423619
423619001,black,423619
423619003,white,423619
30407002,5,30407
554710001,bed,554710
554711001,bed,554711
554711004,yes,554711
554711008,yes,554711
554711010,yes,554711
554711017,no,554711
554711020,blue,554711
554711021,yes,554711
554711022,no,554711
161505001,no,161505
161505002,red,161505
161506000,4,161506
161506005,3,161506
554727000,blue,554727
161517000,polo,161517
161517001,2,161517
161517002,black,161517
30447000,2,30447
30447001,yes,30447
30448000,black,30448
30448002,ford,30448
30448003,yes,30448
554740000,no,554740
554740003,no,554740
30455001,yes,30455
554749002,white,554749
30465001,brown,30465
30465002,brown,30465
30465003,yes,30465
161539001,no,161539
161539003,black,161539
30470001,yes,30470
30470002,yes,30470
292616002,8,292616
292618000,yes,292618
292618006,no,292618
292618008,mountain,292618
423694003,suit,423694
554767002,yellow,554767
554767003,yellow,554767
572767003,5,572767
572767004,unknown,572767
161557001,left,161557
161557003,hat,161557
161557005,blue,161557
267225001,clear,267225
267225003,tow truck,267225
267225005,standing,267225
267225006,1,267225
267225007,red,267225
267225020,0,267225
267225022,tow truck,267225
267225023,yes,267225
267225025,standing,267225
267225027,yes,267225
30494002,left,30494
161567000,gas,161567
161567001,yes,161567
161569004,yes,161569
423715000,yes,423715
423715002,stadium,423715
292647000,orange,292647
292647003,water skiing,292647
292648003,surfboard,292648
423723000,zebra,423723
423723001,zebra and giraffe,423723
423723003,zebra,423723
423723009,walking,423723
423723011,yes,423723
161586002,white,161586
423731003,horse,423731
554805001,3,554805
292662003,white,292662
292663002,5,292663
292663004,left,292663
292663005,1,292663
376365000,water,376365
376365002,blender,376365
423742000,light,423742
423742001,front,423742
423742002,laptop,423742
423744002,black,423744
161605002,no,161605
30534002,black,30534
161609002,unknown,161609
161609004,lab,161609
161609007,yes,161609
554828002,0,554828
554828004,street,554828
554828005,traffic,554828
292685000,0,292685
292685002,2,292685
30548000,white,30548
30548002,no,30548
30548004,yes,30548
30549002,no,30549
554838001,0,554838
554838002,0,554838
554838003,0,554838
554838004,refrigerator,554838
423767000,white,423767
423767003,plane,423767
292697002,red sox,292697
423773000,white,423773
423773001,1,423773
423773002,california,423773
161634001,white,161634
161634002,kia,161634
161642000,no,161642
161642002,decoration,161642
554859001,1,554859
423798000,0,423798
332777001,palm,332777
30595000,yellow,30595
30595001,0,30595
30595002,yes,30595
292741001,1,292741
292741002,words,292741
554892001,pink,554892
30607003,black and white,30607
30607004,white,30607
30607007,gray,30607
30607008,black and white,30607
30607012,yes,30607
30607013,brown,30607
30607017,2,30607
30607019,white,30607
30607020,yes,30607
30607023,yes,30607
30611002,blue,30611
554900001,toilet,554900
554900003,yes,554900
554900006,shoes,554900
423830000,tree,423830
423830003,yes,423830
423837001,usa,423837
423837002,bird,423837
423837003,white,423837
292769001,chocolate,292769
554928005,yes,554928
5107000,red,5107
5107002,clothes,5107
5107004,downtown,5107
5107005,2,5107
5107006,bus,5107
5107007,5,5107
5107008,double decker,5107
554934002,2,554934
554934003,2,554934
161720000,light,161720
161720001,yes,161720
292804000,church,292804
292804004,no,292804
292804005,noon,292804
292804006,tower,292804
161736003,black,161736
292810000,yes,292810
292810001,unknown,292810
292810002,white,292810
554958001,pink,554958
161743000,red,161743
161743002,5,161743
161743006,cloudy,161743
161743009,0,161743
292819001,yes,292819
292819002,unknown,292819
292819003,nothing,292819
292819006,outside,292819
423894000,0,423894
423894001,white,423894
423894003,right,423894
161752001,no,161752
161752002,yellow,161752
161758000,2,161758
161758001,on ground,161758
161758002,steam,161758
161758006,red,161758
114341000,size,114341
114341001,3,114341
554978006,no,554978
482917001,shoes,482917
482917002,0,482917
482917003,right,482917
554980003,yes,554980
554980004,2,554980
242870001,blue,242870
242870002,river,242870
242870006,yes,242870
161772001,yes,161772
161772002,tomato,161772
161772003,0,161772
161772004,yes,161772
161772005,wood,161772
161772007,veggie,161772
423919003,no,423919
30707002,closed,30707
161781000,red,161781
161781001,red,161781
555002002,walking,555002
555005000,flowers,555005
30719001,away,30719
30719002,yes,30719
30719003,snow,30719
30719004,no,30719
30719005,no,30719
30719007,6,30719
69698000,cheese,69698
69698002,olives,69698
555009001,white,555009
555009002,computer,555009
555009004,beer,555009
555012000,yes,555012
555012001,no,555012
555012002,1,555012
161799002,no,161799
423944000,shirt,423944
423944002,yes,423944
161807001,yes,161807
161810000,no,161810
161810002,yes,161810
201732000,red,201732
423962001,7,423962
423962002,nike,423962
423962006,nothing,423962
423962010,yes,423962
555035002,nothing,555035
555035005,toilet,555035
555035010,window,555035
555035011,0,555035
555035012,up,555035
555035014,no,555035
555035015,no,555035
555035016,glass,555035
555035017,no,555035
161820003,no,161820
292901000,black,292901
292901001,outside,292901
555048002,living room,555048
555050000,long,555050
555050001,0,555050
555050003,food,555050
530054004,no,530054
161840002,sitting,161840
161840003,2,161840
292916000,chicken,292916
423990000,no,423990
423990002,no,423990
297812001,sun,297812
297812002,food,297812
555066000,red,555066
555066002,street,555066
555066003,4,555066
292926001,white,292926
30785000,regular,30785
424002000,0,424002
292931004,white,292931
161861001,yes,161861
161861009,2,161861
161861014,2,161861
161861015,blue,161861
161861019,tennis racket,161861
161861022,no,161861
161861023,yes,161861
161861025,clay,161861
30793000,remote,30793
30793002,white,30793
507575003,man,507575
507575005,mouse,507575
507575007,apple,507575
507575011,laptop,507575
507575013,nothing,507575
30796001,yes,30796
30796002,0,30796
292944001,red and white,292944
161873003,red,161873
161873004,suv,161873
161873005,no,161873
161875000,black,161875
161875002,no,161875
161877000,0,161877
161877002,black,161877
161877008,0,161877
161877009,no,161877
161877011,black,161877
161877019,wii remote,161877
8934000,yes,8934
8934001,phone,8934
424039000,sun,424039
92519000,asian,92519
30828000,backpack,30828
114504000,yes,114504
114504002,red,114504
555131002,pitching,555131
292988003,head,292988
292988005,no,292988
292990003,black,292990
292990004,no,292990
292990005,white,292990
292991001,red,292991
30851000,straight,30851
292997000,car,292997
292997001,car,292997
292997003,signs,292997
292997004,nothing,292997
555144000,tv,555144
555144002,no,555144
293002001,stripes,293002
293002005,no,293002
293011000,child,293011
293011002,train,293011
161940005,flowers,161940
485742000,white,485742
485742004,yes,485742
5146001,no,5146
5146002,short,5146
293022000,0,293022
293026003,yes,293026
293026004,7,293026
293027000,gray,293027
293027001,suitcase,293027
161962000,park,161962
245447000,phone,245447
245447002,5,245447
555180002,2,555180
555180005,stop,555180
30895001,yes,30895
30895002,bed,30895
293044000,carrots,293044
293044001,4,293044
161978001,1,161978
161983002,sink,161983
161990001,1,161990
161990002,2,161990
424135001,2,424135
30925002,fence,30925
293071000,yellow,293071
293072001,white,293072
424146001,plant,424146
424146002,black,424146
30931001,unknown,30931
30931004,both,30931
30932001,2,30932
424155002,subway,424155
424162003,yes,424162
162021002,clothes,162021
555239001,coffee,555239
555239002,2,555239
555239004,food,555239
555239010,coffee,555239
30954000,lettuce,30954
30954001,lettuce,30954
424172004,6,424172
424172005,3,424172
555245001,yes,555245
424174001,20,424174
424174003,5,424174
30967000,3,30967
30967001,yes,30967
30967002,yes,30967
293124001,5,293124
293124003,brown,293124
555271002,black,555271
30992000,2,30992
30992002,red,30992
30992004,5,30992
30992005,5,30992
145061001,gray,145061
145061003,unknown,145061
145061006,stop,145061
145061009,brick,145061
145061011,no parking,145061
30998001,dessert,30998
30998005,dessert,30998
529139000,laptops,529139
529139006,collar,529139
529139014,wii remote,529139
424219000,1,424219
424219003,parrot,424219
424219004,no,424219
424220001,meat,424220
358923001,umbrella,358923
358923002,umbrella,358923
555298000,black,555298
555298002,black,555298
555298003,old,555298
555298004,male,555298
555299000,beach,555299
555299001,blue,555299
162088001,red,162088
31019000,2,31019
31019004,red,31019
31019005,red,31019
293166000,noon,293166
293166004,daytime,293166
293166005,0,293166
293166006,clock,293166
293166007,0,293166
293166010,market,293166
293166011,bag,293166
293166013,man,293166
31024000,0,31024
31024002,yes,31024
424246001,newspaper,424246
555322001,off,555322
92554002,green,92554
92554003,unknown,92554
92554004,english,92554
162113002,yes,162113
424258002,tree,424258
424258003,pink,424258
31043002,0,31043
31043003,2,31043
31043005,no,31043
31043006,yes,31043
376545000,1,376545
555337000,laying down,555337
555337001,yes,555337
555337004,cow,555337
555337006,nowhere,555337
424270004,tv,424270
424270007,man,424270
424270012,black,424270
424270014,white,424270
424271000,watching,424271
424271001,black,424271
424271002,no 1,424271
162130006,3,162130
162130009,6,162130
162130018,0,162130
162130024,1,162130
31061000,no,31061
293207003,3,293207
424284000,no,424284
424284002,outside,424284
5178001,rope,5178
162144004,blue,162144
162144006,fast,162144
162144008,man,162144
162144009,jacket,162144
555361003,nowhere,555361
555361005,yes,555361
293218001,yes,293218
293218002,england,293218
293218003,passenger,293218
293221002,man,293221
293228001,cooking,293228
293228002,no,293228
31092002,no,31092
31093001,wall,31093
555387004,8,555387
293245003,5,293245
293245004,0,293245
555390000,red,555390
555390002,left,555390
555390005,yes,555390
555390007,water,555390
555390010,red,555390
555390012,person,555390
293249001,flowers,293249
293249002,blue,293249
31106002,no,31106
555396002,no,555396
555396004,purple,555396
53410000,light,53410
53410003,nothing,53410
31113002,flowers,31113
293259003,bananas,293259
162189003,no,162189
162189004,swinging,162189
31118000,no,31118
555412000,tomato,555412
424349000,chef,424349
424349002,oven,424349
424351000,yes,424351
534421002,yes,534421
293296001,yes,293296
293296002,california,293296
293296003,1 way,293296
293296006,2,293296
293300003,2,293300
424374000,black,424374
424374002,yes,424374
114420001,branch,114420
114420002,black,114420
424378001,lab,424378
31164000,helmet,31164
31164002,field,31164
293315002,boys,293315
555461002,no,555461
162249003,nothing,162249
293324002,yes,293324
293324004,flower,293324
162256001,long,162256
162257000,on ground,162257
162257001,fast,162257
555476000,new york,555476
555476001,new york,555476
555476002,no,555476
293333003,yellow,293333
293333007,neither,293333
136271001,yes,136271
31202004,red,31202
162275003,no,162275
162275005,pizza,162275
162275006,pepperoni,162275
551334000,brown,551334
551334001,holding,551334
551334002,watching tv,551334
424422001,yes,424422
424432001,no,424432
31217002,clay,31217
424443000,yes,424443
424443002,pepperoni,424443
267349000,apple,267349
267349001,2,267349
267349004,real,267349
267349005,2,267349
267349006,apple,267349
293378001,no,293378
31235003,no,31235
31240003,station,31240
267351000,gray,267351
267351001,no,267351
293390000,silver,293390
424464000,toothbrush,424464
424464001,party,424464
424464002,2,424464
424464003,no,424464
555538000,13,555538
555538001,blue,555538
555538002,bleachers,555538
31255000,summer,31255
208000,yes,208
208002,left,208
424483001,nike,424483
31269001,yes,31269
31269003,no,31269
31269005,100,31269
302193000,noon,302193
302193001,no,302193
136285000,yes,136285
136285004,yes,136285
136285011,modern,136285
31280002,bunk,31280
31280003,white,31280
31280004,bunk,31280
31280005,no,31280
31281000,floral,31281
31281002,yes,31281
31281008,yes,31281
555571002,square,555571
162357000,triangle,162357
162357003,string,162357
424502000,0,424502
162363003,yes,162363
162366001,yes,162366
162366002,yes,162366
162366008,nothing,162366
162366009,parking,162366
31296002,table,31296
424521002,yes,424521
293452000,2,293452
293452002,yes,293452
529507000,yes,529507
529507002,no,529507
420281001,nowhere,420281
162393000,kia,162393
162393001,green,162393
162393002,kia,162393
162393004,hat,162393
31322000,15,31322
31322001,15,31322
162398000,striped,162398
162398001,no,162398
162398002,yes,162398
332901001,left,332901
332901002,yes,332901
219269000,yes,219269
219269001,desk,219269
219269004,white,219269
293474001,red and white,293474
293474002,new,293474
