QuestionID,PANOPTIC,ImageID
557785005,stripes,557785
33499000,big ben,33499
33499001,3,33499
33499002,11,33499
164583003,2,164583
295656000,wedding,295656
295656001,yes,295656
295668001,cheese,295668
295668002,warm,295668
164602000,yes,164602
164602003,playing wii,164602
164602004,nothing,164602
164602005,playing,164602
164602006,home,164602
164602008,2,164602
164602014,right,164602
295675002,usa,295675
33532004,finch,33532
33532006,no,33532
33532009,orange,33532
557823000,adult,557823
557823001,no,557823
557823009,african,557823
295683000,unknown,295683
557829002,blue,557829
295693000,2,295693
295693002,no,295693
310998001,down,310998
33554000,far,33554
33554001,right,33554
33554003,right,33554
33554004,sign,33554
33561000,2,33561
33561001,eating,33561
164635000,knife,164635
164635001,pepperoni,164635
164635003,cheese,164635
164637000,white,164637
164637001,flowers,164637
164637004,pink,164637
164637005,white,164637
295713000,gray,295713
295713001,yes,295713
295713003,gray,295713
426795002,donut,426795
295728000,7,295728
295728002,nothing,295728
224051000,bus,224051
224051001,2,224051
557884003,flowers,557884
426815000,2,426815
311435001,w,311435
557896000,nothing,557896
557896001,phone,557896
557896002,blonde,557896
295756000,5,295756
426835002,potato,426835
426836001,sun,426836
426836002,red,426836
295765000,4,295765
295765001,white,295765
295767000,cheese,295767
295767001,woman,295767
426840000,american,426840
426840001,american,426840
426840003,usa,426840
426840004,american,426840
426840005,cones,426840
426842001,laptop,426842
426842002,blue,426842
557916002,nothing,557916
557916007,nothing,557916
557916008,yes,557916
420666004,yes,420666
557923000,yes,557923
557923001,luggage,557923
557923003,5,557923
333286000,horse,333286
333286001,1,333286
333286002,3,333286
164710003,12,164710
33645001,pink,33645
33652001,half,33652
295797000,yes,295797
295797002,2,295797
295797003,6,295797
295797004,6,295797
426874003,towel,426874
426874005,0,426874
426878000,nothing,426878
295809001,left,295809
33672000,yes,33672
33672001,white,33672
33672005,cowboy,33672
33672008,white,33672
426897001,water,426897
426897002,nothing,426897
33683000,1,33683
33683006,1,33683
33683009,1,33683
464366001,0,464366
164759002,yes,164759
164759004,2,164759
295837003,nothing,295837
426917000,new york,426917
426917001,nothing,426917
426917002,4,426917
426917003,0,426917
426917004,0,426917
426917005,downtown,426917
426917006,building,426917
164779001,no,164779
164780001,cheese,164780
164788000,woman,164788
164788001,nothing,164788
164788002,0,164788
33717000,gray,33717
33717002,nothing,33717
558012000,no,558012
558012001,yes,558012
558012002,monitor,558012
558013002,no,558013
33731000,main,33731
202231000,blue,202231
202231005,bud light,202231
202231007,phone,202231
426972001,2,426972
164830000,graffiti,164830
33759002,no,33759
33759003,no,33759
164835002,yes,164835
426987001,sunny,426987
426987003,nothing,426987
164848001,10,164848
164856000,yes,164856
427001001,2,427001
427001004,yes,427001
427001005,metal,427001
558083000,yes,558083
33798000,8,33798
33798001,windows,33798
33798002,3,33798
33798007,12,33798
33798008,living room,33798
33798009,white,33798
33798010,white,33798
295945002,motorcycle,295945
295945003,harley,295945
295945004,yes,295945
164883000,no,164883
558101000,no,558101
33815001,yellow,33815
33815003,white,33815
33815005,yes,33815
427034000,bed,427034
558107003,nothing,558107
558114002,tennis,558114
558114003,playing tennis,558114
164899000,soup,164899
164899001,water,164899
33835000,gray,33835
33835001,brushing teeth,33835
33835002,2,33835
427055002,noon,427055
33845000,no,33845
33845003,3,33845
377012000,white,377012
377012001,baseball,377012
377012002,yes,377012
377012005,baseball,377012
377012006,calico,377012
377012007,no,377012
377012009,no,377012
164924001,don't know,164924
427070010,no,427070
427070014,no,427070
427070019,no,427070
427077001,baseball glove,427077
427083000,1,427083
427083001,0,427083
296012001,white,296012
296012002,store,296012
296014000,2,296014
296014001,yes,296014
296014002,no,296014
33871000,laptop,33871
427091000,2,427091
427094001,yes,427094
558169001,no,558169
33882000,1,33882
296032000,yes,296032
296032001,yes,296032
558181001,black,558181
558181002,dog,558181
427111001,smoke,427111
427111002,3,427111
164969000,spinach,164969
164969002,no,164969
164969004,no,164969
164969006,cheese,164969
164969008,no,164969
164969009,fork and knife,164969
164969010,no,164969
164969011,8,164969
164969014,8,164969
33900002,yes,33900
33900005,no,33900
427117001,white,427117
33904001,cloth,33904
33904004,bed,33904
529939000,4,529939
33909002,no,33909
164983002,couch,164983
427133003,blue,427133
376478000,2,376478
376478001,table,376478
427135000,3,427135
427135001,no,427135
427135004,catching,427135
427135012,0,427135
427135014,hit ball,427135
427135015,playing tennis,427135
427135021,catching,427135
427135023,playing baseball,427135
427135025,ball,427135
427135026,ball,427135
296065000,white,296065
296065001,picture,296065
33924001,cutting,33924
33924002,bird,33924
33924003,baby,33924
558213005,sitting,558213
558213008,white,558213
558213011,white,558213
33931000,no,33931
33931002,bird,33931
165009001,wedding,165009
33939002,0,33939
165012001,clothes,165012
165012003,yes,165012
165012006,sandals,165012
165012013,green,165012
558229000,nothing,558229
558229002,bus,558229
165014001,yes,165014
165014002,500,165014
165014003,1,165014
427160001,25,427160
427160002,9,427160
427160005,still,427160
427160006,8,427160
558234001,cotton,558234
558234004,cutting cake,558234
558234005,white,558234
558234006,2,558234
558234007,1,558234
355183001,cow,355183
355183002,frisbee,355183
296098001,4,296098
296098003,2,296098
296098005,no,296098
165029000,phone,165029
165029001,left,165029
165029002,dog,165029
33958003,yellow,33958
296105000,no,296105
165035001,2,165035
427181000,yellow,427181
427181002,fence,427181
165039000,no 1,165039
165039001,1,165039
165039003,england,165039
165039005,0,165039
529950002,store,529950
427193000,yes,427193
427193002,landscape,427193
427193003,trees,427193
33979002,bird,33979
249909005,standing,249909
165056000,3,165056
165056001,10,165056
33990000,yes,33990
33990002,0,33990
33994001,white,33994
33994003,flowers,33994
558294000,2010,558294
558294002,3,558294
558294004,yes,558294
558294006,surfboard,558294
136740000,no,136740
136740001,eating,136740
136740002,no,136740
34015001,nothing,34015
427232000,12,427232
427232001,10,427232
34020006,1,34020
427239001,stainless steel,427239
551804000,white,551804
427245000,white,427245
296176002,2,296176
296176003,wood,296176
296176004,2,296176
296176005,bird,296176
508115000,pink,508115
296182003,surfboards,296182
296182005,orange,296182
296182008,nothing,296182
296182014,yes,296182
296192000,dirt,296192
311510001,1 way,311510
311510005,0,311510
311510008,left,311510
311510009,no parking,311510
311510013,0,311510
311510015,street sign,311510
311510019,left,311510
311510020,male,311510
165133000,water,165133
558350001,laptop,558350
558350002,yes,558350
558350005,yes,558350
558350008,bed,558350
558350009,floor,558350
558350010,floor,558350
296208000,0,296208
296208002,nothing,296208
296208004,coffee,296208
296208005,coffee,296208
296208008,coffee,296208
296208011,nothing,296208
165141002,yes,165141
165141003,yes,165141
165141006,left,165141
34071000,parking meter,34071
558362001,2,558362
558362002,2,558362
296222000,white,296222
296222001,nothing,296222
296222004,yes,296222
296222005,hat,296222
34080001,little,34080
558371002,plate,558371
165157000,clock,165157
165157002,yes,165157
296231001,floral,296231
34089000,fall,34089
34089002,0,34089
34089004,nothing,34089
165162002,refrigerator,165162
165162003,no,165162
165162004,3,165162
427311000,fly,427311
427311003,flying,427311
427311004,afternoon,427311
34096001,yes,34096
34096003,wood,34096
296243000,dog,296243
296243001,cat,296243
165172003,no,165172
165172004,scissors,165172
158602001,yes,158602
289194005,11,289194
289194009,7,289194
34114002,0,34114
34115001,dog,34115
34115002,dog,34115
34115005,dog,34115
34115006,2,34115
558406000,yes,558406
558406003,yes,558406
558406004,snowboarder,558406
296265001,brown,296265
296265012,plane,296265
296265016,yes,296265
296265022,orange,296265
427341000,south,427341
427341006,neither,427341
427341007,hats,427341
427341008,outside,427341
427341010,black,427341
427341013,black,427341
427341018,3,427341
427341019,neither,427341
427341020,blue,427341
427341023,fedora,427341
165202001,traffic,165202
165202004,1 way,165202
165202005,1 way,165202
165202007,2,165202
558421000,2,558421
558421001,city,558421
34137002,3,34137
34139001,0,34139
34141004,away,34141
165225002,nothing,165225
165225003,school,165225
165229000,no,165229
165229002,2010,165229
529981003,2,529981
529981005,farm,529981
427376001,yes,427376
427376002,2,427376
427376005,yes,427376
558449000,yes,558449
558449002,blue,558449
558454001,,558454
558454002,white,558454
558454006,right,558454
34167000,6,34167
34167004,no,34167
558458001,white,558458
296317007,zoo,296317
296317012,zoo,296317
267840001,stop,267840
267840002,usa,267840
34180000,yes,34180
34180001,man,34180
34180002,face,34180
34183000,nothing,34183
34183001,south,34183
34193001,desert,34193
558483003,no,558483
34196000,no,34196
34196002,0,34196
34196003,black,34196
34196005,0,34196
34196006,desktop,34196
34196007,work,34196
34196010,silver,34196
267844001,bathroom,267844
34205002,pasta,34205
34205012,yes,34205
296353001,nowhere,296353
558498001,3,558498
558498002,no,558498
34212000,2,34212
34212001,cup,34212
34212002,nothing,34212
34212004,dark,34212
34212005,yes,34212
34214002,ponytail,34214
427438002,1,427438
558524003,no,558524
296381002,phone,296381
296383000,phone,296383
558528001,blue,558528
558528003,bikes,558528
558528004,bike,558528
558528006,pole,558528
505636000,burton,505636
296388001,0,296388
427464001,no,427464
427464002,bananas,427464
296393001,no,296393
558539001,5,558539
558539003,metro,558539
558539004,blue,558539
558539006,4,558539
558539010,0,558539
558539011,metro,558539
558539012,closed,558539
486306000,0,486306
486306002,silver,486306
240275002,ocean,240275
240275003,white,240275
34257001,palm,34257
34257004,carrots,34257
34257007,yes,34257
34257008,yes,34257
34257010,bananas,34257
34257011,no,34257
34257012,bananas,34257
34257013,carrots,34257
296404005,green,296404
296404009,no,296404
296404013,standing,296404
165336000,very,165336
165336004,no,165336
136783001,pictures,136783
136783002,blue,136783
136783003,rug,136783
165351002,yes,165351
165351004,white,165351
165353000,yes,165353
165353001,3,165353
427500000,gray,427500
296433000,no,296433
296433003,lamp,296433
558585000,6,558585
558587000,head,558587
558587001,bikes,558587
427518001,dodgers,427518
427518002,brown,427518
427521000,pink,427521
558594001,main,558594
558594002,street,558594
296459002,index,296459
296460000,salad,296460
296460002,man,296460
296460006,pizza,296460
296460009,man,296460
296460012,blue,296460
558608002,yellow,558608
34321001,2,34321
34321002,stone,34321
558611001,phone,558611
558611002,no,558611
296471002,fridge,296471
136795002,on table,136795
136795003,sauce,136795
158641001,ge,158641
158641003,white,158641
427561002,0,427561
165419000,kite,165419
296492005,brushing teeth,296492
296492006,pink,296492
27570000,yes,27570
27570001,kitchen,27570
27570002,teddy bear,27570
27570003,taking picture,27570
27570004,no,27570
165422000,noon,165422
558641001,no,558641
558642003,strawberries,558642
34372007,0,34372
558661007,watch,558661
558661010,1,558661
296521001,1,296521
296521002,red,296521
296523001,no,296523
296523004,no,296523
296523005,building,296523
296523006,yes,296523
296523007,0,296523
558671001,no,558671
558673001,yes,558673
558677002,airport,558677
165464002,circle,165464
180495000,pot,180495
427615003,yes,427615
202343002,nothing,202343
427639000,window,427639
427639002,outside,427639
427639003,chair,427639
318837001,2,318837
318837002,no,318837
165500001,2,165500
165500003,sheep,165500
165500004,white,165500
558717006,fly kite,558717
558717008,pink,558717
558717012,frisbee,558717
558717015,walking,558717
427646000,green,427646
427649001,no,427649
427649004,shallow,427649
34438002,no,34438
427655000,cart,427655
427655002,horse,427655
427655003,red,427655
34445003,jacket,34445
558736000,5,558736
558736001,5,558736
427666001,banana,427666
427666002,3,427666
34452000,leaves,34452
34452002,baseball,34452
34452003,green,34452
34452005,baseball,34452
34452008,background,34452
165527001,rainbow,165527
165527002,blue,165527
75344001,garden,75344
296604001,ge,296604
296604002,above stove,296604
165547002,clear,165547
34482000,stop,34482
34483000,no,34483
34483002,blue,34483
34483003,white,34483
296634000,no,296634
558784002,fly kite,558784
165572002,0,165572
558794001,tie,558794
34508000,skiing,34508
34508003,yes,34508
296657000,5,296657
296657001,pink,296657
296657002,3,296657
296657003,playing frisbee,296657
165589000,dawn,165589
165589002,daytime,165589
558808004,1,558808
34522000,eagle,34522
34522001,giraffe,34522
34524001,yes,34524
442661001,zoo,442661
427750000,stove,427750
34535001,flowers,34535
34535003,white,34535
201918000,yes,201918
558834006,20,558834
558834016,yes,558834
558834020,grass,558834
558840000,no,558840
558840002,tie,558840
558840003,white,558840
558845001,no,558845
296707001,curtain,296707
296707002,gray,296707
165639000,banana,165639
34571001,noon,34571
34571002,noon,34571
34571004,yes,34571
558864001,fork,558864
427796002,wine,427796
34582003,chicken,34582
420825000,woman,420825
427802003,yes,427802
427802005,yes,427802
296731002,right,296731
296731003,black,296731
420827000,food,420827
420827001,asia,420827
420827003,police,420827
34597000,man,34597
34597002,man,34597
165675000,beef,165675
165675001,sandwich,165675
165675002,beef,165675
427820001,20,427820
427820002,black and white,427820
427820003,20,427820
427823001,nothing,427823
165681002,no,165681
165681004,many,165681
165681007,motorcycle,165681
165686007,yes,165686
296759001,blue,296759
296759003,nothing,296759
71306000,green,71306
71306003,2,71306
558911000,fruit,558911
165697000,bridge,165697
165697001,red,165697
520531002,no,520531
