QuestionID,CASCADE+COUNTER,ImageID
162799000,white,162799
162799003,yes,162799
162799004,no,162799
31730005,white,31730
31730010,white,31730
31735000,light,31735
31735001,white,31735
31736000,animals,31736
556025000,no,556025
556025002,yes,556025
556028002,white,556028
529578000,sign,529578
529578001,1 way,529578
529578002,nothing,529578
529578003,yes,529578
556030001,no,556030
293888000,no,293888
293888002,no,293888
31745005,brown,31745
31745006,brown,31745
162818000,fall,162818
162818001,walk,162818
31747000,can't tell,31747
31748000,white,31748
31748001,blue,31748
31749000,12,31749
31749002,yes,31749
31749003,picture,31749
31749004,noon,31749
293895004,4,293895
293895008,red,293895
162829002,white,162829
162829003,white,162829
162829004,yes,162829
162829005,roses,162829
293907001,red,293907
293909000,4,293909
293909001,2,293909
293909005,right,293909
424984001,fern,424984
162841000,summer,162841
162841001,blue,162841
31773000,plant,31773
31773002,nothing,31773
556064000,fries,556064
556064004,yes,556064
376667002,black,376667
376667004,black,376667
424998000,yes,424998
162855003,yellow,162855
162855004,frisbee,162855
425000001,pink,425000
425000002,2,425000
556073004,butter,556073
162858000,15,162858
162858002,green,162858
485895000,very,485895
485895004,on ground,485895
425004002,lunch,425004
92680000,yes,92680
92680001,yes,92680
92680002,no,92680
556091001,work,556091
556091002,50,556091
556091003,business,556091
556091005,yes,556091
425027002,dell,425027
556101003,black,556101
31817002,blue,31817
31825001,no,31825
31829001,no 1,31829
162902001,yes,162902
162902003,black,162902
556120002,blue,556120
162914000,no,162914
162914002,noon,162914
556131000,plate,556131
556131001,tie,556131
40341000,skis,40341
529597000,0,529597
529597002,sunny,529597
529597004,no,529597
158227001,yes,158227
158227006,bat,158227
425077000,water,425077
425077005,standing,425077
425077007,dirt,425077
425077008,yes,425077
162939001,airport,162939
556157003,yes,556157
556158001,cross country,556158
556158005,yes,556158
556158007,yes,556158
31878006,microwave,31878
31878007,nothing,31878
31878008,unknown,31878
31878014,ceiling,31878
31878016,yes,31878
31878017,microwave,31878
31878019,wall,31878
31878021,person,31878
31878022,yes,31878
31878024,dog,31878
31878026,nothing,31878
31878033,10,31878
31882001,red,31882
31882002,motorcycle,31882
425100001,blue,425100
294032003,0,294032
294032004,0,294032
294032005,0,294032
294032006,no,294032
556178006,0,556178
556178011,white,556178
294035003,10,294035
31893000,yes,31893
31893001,neither,31893
31893020,black,31893
31893026,pillow,31893
31893027,suitcase,31893
556183001,chinese,556183
425120000,nothing,425120
425120002,8,425120
556193000,blue,556193
556193003,yes,556193
556193004,no,556193
294053001,0,294053
294053003,no,294053
485916000,no,485916
485916002,bathroom,485916
556205001,bridge,556205
333000001,yes,333000
162998001,no,162998
556216002,white,556216
294073001,red,294073
425151001,lamp,425151
425153002,yes,425153
425153003,no,425153
425153004,no,425153
425153007,yes,425153
163012002,sidewalk,163012
556230004,4,556230
425160000,tree,425160
425160001,flower,425160
425160002,red,425160
425160003,black,425160
425160004,black,425160
163020001,sky,163020
163020006,seagull,163020
163020008,in water,163020
556240000,4,556240
556240001,clock,556240
163025004,short,163025
163025011,suit,163025
163025013,fedora,163025
163025014,no,163025
556246000,black,556246
556248005,yes,556248
163033000,phone,163033
163033001,holding phone,163033
163033002,phone,163033
31965001,desert,31965
294119001,phone,294119
294119002,0,294119
294124000,0,294124
294124001,nothing,294124
294124002,nothing,294124
31983000,black,31983
31983002,no,31983
31984000,no,31984
31984003,3,31984
31984004,man,31984
31984005,daytime,31984
294131000,no,294131
294131002,paper,294131
294131003,white,294131
294131005,white,294131
294134004,boxes,294134
31993000,1 on right,31993
31993001,sheep,31993
31993002,no,31993
32001002,cutting cake,32001
32001004,yes,32001
32001005,no,32001
32001008,1,32001
32001011,eating,32001
32001013,restaurant,32001
32001015,1,32001
32001016,white,32001
32001017,yes,32001
32001022,eating,32001
32001024,2,32001
32001025,no,32001
163076001,chicken,163076
163076002,2,163076
425226003,standing,425226
425226006,microwave,425226
425227003,ocean,425227
294163000,gray,294163
294163001,2,294163
529626000,outside,529626
529626001,sitting,529626
442245000,3,442245
442245001,2,442245
294176002,2,294176
163105000,yes,163105
163105001,smaller,163105
163105002,no,163105
163105003,red,163105
294182002,friends,294182
294182003,no,294182
32039003,3,32039
32039006,top,32039
163112000,no,163112
163112002,brown,163112
333020000,posing,333020
262938003,reading,262938
262938004,bear,262938
262938005,bears,262938
163117002,clear,163117
163118000,yes,163118
163118001,summer,163118
163118002,frisbee,163118
425266003,2,425266
556341001,oak,556341
556341003,red,556341
32054002,0,32054
32054003,yes,32054
32054005,lab,32054
32054006,outside,32054
163127001,good,163127
32056000,nothing,32056
32056002,blue,32056
556345000,stop,556345
556345002,red,556345
163132001,0,163132
556349004,bat,556349
425280001,downtown,425280
294209001,camera,294209
163138002,nowhere,163138
163139000,0,163139
163139001,yes,163139
163139002,beer,163139
556369000,white,556369
32082001,many,32082
163155001,yes,163155
163155002,no,163155
294228000,air,294228
425303004,10,425303
425303008,no,425303
163167002,on stove,163167
163167004,yes,163167
163167005,cabinet,163167
163167022,2,163167
163167024,0,163167
163167026,nothing,163167
163167027,metal,163167
163167028,cheese,163167
163167030,2,163167
163167032,no,163167
163167034,graffiti,163167
32102001,umbrellas,32102
294247000,0,294247
294247002,no,294247
294247003,0,294247
294247004,yes,294247
425324001,standing,425324
114579000,sunglasses,114579
294264001,dunkin donuts,294264
289343001,dog,289343
289343003,dog,289343
289343004,bench,289343
32124000,sidewalk,32124
32124001,nothing,32124
32124002,pants,32124
556420002,fabric,556420
294284001,7,294284
425361003,white,425361
425361005,right,425361
425361006,black,425361
163219002,nothing,163219
163219005,american,163219
163219007,passengers,163219
163219008,bus,163219
163219009,bird,163219
32151001,1,32151
32151002,yes,32151
32151003,yes,32151
425369001,man,425369
425371000,mirror,425371
425371001,selfie,425371
294305002,night,294305
294307011,footprints,294307
551494001,jacket,551494
136433000,no,136433
163242002,safety,163242
425388002,black,425388
425388003,no,425388
425390000,tabby,425390
425390002,green,425390
163255000,more,163255
163257000,can't tell,163257
163257001,blue,163257
163257003,playing,163257
163258002,yes,163258
163258005,no,163258
425404002,red,425404
32193000,4,32193
32193009,yes,32193
425412000,blue and white,425412
425412002,parking,425412
32203001,rocks,32203
32203002,no,32203
294350001,white,294350
294350003,woman,294350
163280001,white,163280
163280004,website,163280
163280005,yes,163280
163280006,dell,163280
163280007,windows,163280
163280009,yes,163280
163280011,computers,163280
163280012,2,163280
163290000,clouds,163290
163290003,zebra,163290
415714000,2,415714
415714002,california,415714
311205000,yes,311205
311205008,6,311205
311205009,brick,311205
311205010,4,311205
311205015,police,311205
311205017,no,311205
311205018,red,311205
163296001,no,163296
163296005,vegetable,163296
294370000,yes,294370
294370001,yellow,294370
294370002,1 way,294370
294370004,2,294370
294370005,6,294370
294370006,night,294370
294373002,3,294373
294373005,pink,294373
556518001,11,556518
425447002,water,425447
425447006,palm,425447
163306000,north,163306
163306001,no,163306
163306002,brown,163306
163309001,white,163309
163309002,daytime,163309
163314000,many,163314
163314001,yellow,163314
163314002,yes,163314
163314003,yes,163314
163314005,restaurant,163314
163314006,5,163314
425462000,up,425462
425462001,brown,425462
425462002,no,425462
425462003,red sox,425462
425462004,yes,425462
556537000,blue,556537
425472001,blue,425472
556545000,0,556545
556545001,gray,556545
163333000,2,163333
163333001,blue,163333
163333002,train,163333
84000000,skate park,84000
425481000,0,425481
425481001,no,425481
163339000,bench,163339
163339002,flowers,163339
163339003,flowers,163339
425484001,10,425484
333058000,shade,333058
333058003,black,333058
333058004,train,333058
333058005,0,333058
333058007,0,333058
333058008,0,333058
556562002,glazed,556562
556562006,chocolate,556562
556562009,no,556562
556562010,3,556562
163348000,1,163348
163348001,2,163348
163348002,black,163348
163348004,black,163348
163348005,0,163348
163348010,yes,163348
163348011,desk,163348
163348015,right,163348
163348019,computer,163348
163348027,coffee,163348
163348028,clear,163348
163348029,office,163348
294423002,tall,294423
294423003,yes,294423
498630001,no,498630
498630002,black,498630
498630003,unknown,498630
498630004,3,498630
32284000,bus,32284
32284001,yes,32284
32284002,yes,32284
32285005,under,32285
32285006,picture,32285
32285007,nothing,32285
32285009,no,32285
294431000,unknown,294431
294431002,left,294431
163361001,smoke,163361
163361002,2,163361
294437003,tree,294437
294437006,news,294437
294437010,yes,294437
294437013,night,294437
294437019,windows,294437
294437026,no,294437
294437028,no,294437
32300002,no,32300
425522001,yes,425522
425522005,yes,425522
294451004,4,294451
294451005,yellow,294451
294451006,10,294451
294451008,5,294451
154718001,towel,154718
556597000,united,556597
425526000,eggs,425526
70921002,0,70921
70921006,white,70921
556600002,yes,556600
556600004,2,556600
398604003,morning,398604
398604011,french fries,398604
398604013,white,398604
398604015,onions,398604
32331002,no,32331
425555000,no,425555
425555001,no,425555
425555002,chair,425555
294487001,bunk,294487
556633001,bathroom,556633
319687002,yes,319687
294495001,shorts,294495
556641000,flower,556641
556641001,christmas,556641
556641002,yes,556641
284771001,stop sign,284771
284771002,stop,284771
284771003,street,284771
425573007,neck,425573
556648001,nothing,556648
556648002,no,556648
556648003,yes,556648
32362002,0,32362
32364002,4,32364
32364003,pink,32364
32364007,setting,32364
32364016,yes,32364
32364022,no,32364
32364026,fluorescent,32364
5394000,no,5394
163444002,metal,163444
32375002,brown,32375
32375005,white,32375
163451003,asian,163451
163460000,gray,163460
163460002,right,163460
32391001,2,32391
32391002,concrete,32391
425608003,black,425608
425608004,yes,425608
425608005,1,425608
425608007,2,425608
163473002,brown,163473
163473004,1,163473
425620001,no,425620
425620002,blonde,425620
32416000,1,32416
32416003,white,32416
32416005,yes,32416
32416006,white,32416
32416007,8,32416
425634001,0,425634
425634002,yes,425634
223857001,old,223857
223857002,happy,223857
223857004,pink,223857
223857005,no,223857
163496000,no,163496
163496002,yes,163496
163496003,red,163496
163496004,sleeping,163496
163496008,hat,163496
163496009,yes,163496
354606001,butterfly,354606
354606002,cat,354606
294585001,no,294585
163518000,white,163518
163518001,5,163518
294593002,horse,294593
294593004,no,294593
294595000,white,294595
294595001,no,294595
294595004,unknown,294595
163528001,pizza,163528
425676001,yes,425676
425676002,yes,425676
425676004,25,425676
294605004,no,294605
556751000,0,556751
556751003,neither,556751
32464002,0,32464
163540001,hair,163540
163540002,food,163540
556758002,tree,556758
556758003,beach,556758
556758004,cloudy,556758
556758005,4,556758
556758007,fence,556758
163543001,0,163543
163543002,white,163543
163543003,snow,163543
425690001,9,425690
425690002,decoration,425690
258588000,no,258588
258588001,solid,258588
425702000,0,425702
163562000,trees,163562
163562002,1,163562
573395002,0,573395
163575000,sleeping,163575
425722004,beach,425722
425722006,many,425722
425722007,many,425722
425722009,birds,425722
425722012,sand,425722
32510000,brick,32510
32510002,black,32510
163585001,wood,163585
163585002,brown,163585
32524000,baby,32524
32524001,red,32524
32524005,left,32524
163600001,gray,163600
163600006,unknown,163600
163600007,brushing teeth,163600
163608003,no,163608
32538001,wall,32538
163611002,2,163611
163611004,yes,163611
294689002,brown,294689
294695000,no,294695
294695001,yes,294695
294695002,red,294695
289415000,restaurant,289415
289415002,6,289415
163628002,white,163628
163628004,2,163628
163628005,nothing,163628
163640000,spoon,163640
163640002,brick,163640
163640009,cooking,163640
32570000,waves,32570
425790002,no,425790
32577000,white,32577
556873002,yes,556873
32587003,gray,32587
425805000,people,425805
425805002,unknown,425805
163666001,gray,163666
32597001,on desk,32597
32597002,black,32597
358976001,1,358976
358976003,no,358976
92815001,brown,92815
92815003,standing,92815
556892001,surfboard,556892
163679000,roof,163679
163679001,white,163679
32609002,yes,32609
32610000,electricity,32610
32610002,broken,32610
163684000,grass,163684
163684002,nothing,163684
556901002,nothing,556901
556901004,white,556901
75283000,red,75283
75283001,collie,75283
32625003,juice,32625
32625005,water,32625
32625006,juice,32625
32625009,breakfast,32625
425848002,1,425848
294783002,no,294783
44732006,oak,44732
32645000,white,32645
32645003,wood,32645
32645005,floor,32645
32645006,floor,32645
118929000,window,118929
118929003,black and white,118929
425866002,white,425866
425866004,red,425866
354967002,google,354967
425870001,2,425870
425870004,yes,425870
32656005,1,32656
425874000,yes,425874
507887002,no,507887
294814000,no,294814
163746001,no,163746
32677001,red,32677
556966000,no,556966
556966001,black,556966
556966003,no,556966
556966005,black,556966
163755004,no,163755
425905000,no,425905
425906000,stop,425906
425906001,0,425906
556980001,white,556980
556980002,cheese,556980
294839001,small,294839
294839003,coke,294839
32703000,yes,32703
32703001,right,32703
32703003,white,32703
32703005,brown and white,32703
32703008,no,32703
32703012,yes,32703
32703013,fence,32703
70987000,4,70987
70987001,no,70987
32708001,couch,32708
425925001,cars,425925
425925002,noon,425925
425925004,coca cola,425925
163782003,winter,163782
