QuestionID,CASCADE+BERT,ImageID
427464001,no,427464
427464002,bananas,427464
296393002,yes,296393
558539002,downtown,558539
558539003,metro,558539
558539004,black,558539
558539006,1,558539
558539009,green,558539
558539010,bus,558539
558539011,metro,558539
558539012,closed,558539
486306000,0,486306
486306001,5,486306
486306002,black,486306
240275004,blue,240275
240275006,no,240275
34257001,lettuce,34257
34257007,yes,34257
34257009,no,34257
34257012,lettuce,34257
296404001,yes,296404
296404005,green,296404
296404007,yes,296404
296404009,no,296404
296404013,standing,296404
165336000,half,165336
165336004,no,165336
136783000,black,136783
136783001,pictures,136783
136783002,white,136783
165351002,yes,165351
165351004,white,165351
165353001,3,165353
427500000,red,427500
296433000,no,296433
296433003,bed,296433
296433009,open,296433
296433010,yes,296433
558585001,4,558585
558585002,6,558585
558585003,yes,558585
558587000,head,558587
558587002,0,558587
427518001,yankees,427518
427518002,brown,427518
427521000,brown,427521
558594001,broadway,558594
558594002,road,558594
296459002,all,296459
296460000,sandwich,296460
296460005,yes,296460
296460007,2,296460
296460012,black,296460
558608000,fish,558608
34321000,nothing,34321
34321002,wood,34321
558611002,no,558611
558611003,no,558611
296471002,fridge,296471
165401004,left,165401
136795002,on table,136795
136795003,ketchup,136795
158641000,1,158641
158641001,ge,158641
158641002,nothing,158641
158641003,white,158641
427561000,no,427561
427561002,0,427561
165419001,yes,165419
165419005,white,165419
296492005,cooking,296492
296492006,black,296492
27570003,hair dryer,27570
27570004,no,27570
165422000,noon,165422
165422003,yes,165422
165422004,gothic,165422
165422005,yes,165422
558641001,no,558641
558642003,chocolate,558642
558645002,black,558645
428867002,red,428867
34372007,5,34372
34372008,green,34372
558661010,1,558661
296521001,0,296521
296521002,red,296521
296521005,yellow,296521
296523001,no,296523
296523004,no,296523
296523007,0,296523
296523009,dirt,296523
558671002,silver,558671
558673001,yes,558673
558677002,fire,558677
165464001,yes,165464
180495000,pot,180495
180495001,yes,180495
427615000,toy,427615
427615004,brown,427615
296544000,no,296544
202343002,nothing,202343
34417002,no,34417
34417003,no,34417
296564002,long,296564
427639000,window,427639
427639003,counter,427639
427639006,black,427639
318837002,yes,318837
165500000,woods,165500
558717003,2,558717
558717008,pink,558717
558717013,wetsuits,558717
558717014,yes,558717
558717015,sitting,558717
558717018,yes,558717
427646000,green,427646
427649000,2,427649
427649004,shallow,427649
427649006,yes,427649
34438002,no,34438
427655003,red,427655
34445003,towel,34445
165518002,no,165518
427666001,mouse,427666
34452003,blue,34452
34452005,throwing frisbee,34452
520525001,yes,520525
520525002,white,520525
165527001,blue,165527
296604001,ge,296604
34474000,no,34474
165547001,2,165547
165547002,clear,165547
165547003,book,165547
224200000,red,224200
34482000,graffiti,34482
34483000,no,34483
34483003,white,34483
296634000,no,296634
296634001,2,296634
165572000,white,165572
165572001,north america,165572
165572002,0,165572
296649001,yes,296649
558794000,blue,558794
558794001,lanyard,558794
296657000,5,296657
296657001,red,296657
296657002,2,296657
296657003,standing,296657
165589000,dawn,165589
165589002,bathroom,165589
558808001,no,558808
558808003,yes,558808
558808004,3,558808
34522000,parrot,34522
34522002,6,34522
34524000,2,34524
442661000,fence,442661
442661001,zoo,442661
442661003,no,442661
296676002,no,296676
427750002,yes,427750
34535001,floral,34535
34535003,white,34535
201918000,yes,201918
558834003,buildings,558834
558834006,8,558834
558834016,yes,558834
558834020,grass,558834
558840000,no,558840
558840002,lanyard,558840
558840003,black,558840
558845000,no,558845
296707001,nothing,296707
296707002,white,296707
34571001,noon,34571
34571002,noon,34571
551896001,1,551896
427796002,0,427796
34582001,pink,34582
420825000,woman,420825
427802003,yes,427802
427802005,yes,427802
296731003,black,296731
420827000,food,420827
420827001,asia,420827
420827003,police,420827
34597000,man,34597
34597002,boy,34597
296745001,no,296745
296745002,no,296745
165675000,cake,165675
165675001,cake,165675
165675002,horse,165675
427820001,20,427820
427820002,black and white,427820
427820003,20,427820
427823000,0,427823
427823001,nothing,427823
165681002,no,165681
165681007,head,165681
165686002,no,165686
165686006,water,165686
165686007,yes,165686
165686009,chicken,165686
296759001,blue,296759
296759002,white,296759
296759003,nothing,296759
71306000,white,71306
71306003,2,71306
165697000,bridge,165697
296775004,red,296775
520531002,no,520531
558927000,right,558927
558927003,field,558927
558927005,tall,558927
558927008,yes,558927
558927015,no,558927
558927017,yes,558927
165713001,nothing,165713
165713003,yes,165713
442681001,7,442681
442681003,4,442681
427865001,rocks,427865
296797004,nowhere,296797
34657000,yes,34657
34657001,lamp,34657
296802001,vegetables,296802
427876000,1 way,427876
427876001,yellow,427876
34662001,2,34662
558955000,no,558955
165742002,1,165742
165742003,computer,165742
296816002,4,296816
165750000,white,165750
165750001,white,165750
165752001,house,165752
165752002,lab,165752
296825000,nothing,296825
296825001,people,296825
296825002,white,296825
427901000,7,427901
427901002,2,427901
558976000,noon,558976
558976003,noon,558976
558976005,white,558976
34689002,0,34689
34691000,terrier,34691
34691001,woman,34691
165771000,gothic,165771
165771002,noon,165771
165771003,brown,165771
165771006,nothing,165771
34701004,modern,34701
34708002,nothing,34708
296858000,outside,296858
296858001,4,296858
296859001,0,296859
296859002,nothing,296859
559006001,2,559006
296865000,no,296865
296865002,4,296865
165795001,blue,165795
165795002,1,165795
559012000,no,559012
559012006,wall,559012
559012007,black,559012
296871001,wine,296871
223747001,happy,223747
223747003,red,223747
427956001,red,427956
427956002,red,427956
427956003,grass,427956
296886000,parade,296886
296886002,beach,296886
296886003,beach,296886
420852000,parking,420852
420852002,clouds,420852
165818002,yellow,165818
34749000,wood,34749
296897000,yes,296897
296897001,2,296897
34754000,no,34754
34754002,18,34754
34754003,yes,34754
34757002,yes,34757
34757003,chopsticks,34757
165831000,cheese,165831
34760000,soap,34760
34760003,towel,34760
296906001,white,296906
427980001,pepperoni,427980
427986000,white,427986
34773001,brown,34773
399012000,white,399012
399012002,white,399012
399012003,chocolate,399012
559067000,suitcase,559067
427997000,water,427997
427997010,no,427997
427997011,2,427997
427997012,man,427997
34786000,man,34786
34786002,bus,34786
34786003,red,34786
34786007,t shirt,34786
428004001,blue and yellow,428004
136870000,usa,136870
165862000,graffiti,165862
486397000,red,486397
486397003,no,486397
559099001,both,559099
559099003,no,559099
165884001,fruit,165884
267946003,right,267946
559102000,no,559102
559102002,boys,559102
296960001,cutting board,296960
34818001,right,34818
34820000,red,34820
296969001,eating,296969
34826000,noon,34826
34830001,nothing,34830
296988000,no,296988
296988001,no,296988
296988002,no,296988
34847001,shirt,34847
428064000,no,428064
296994000,yellow,296994
296994001,shorts,296994
296996001,4,296996
296996002,20,296996
296997000,0,296997
428079000,white,428079
428079001,blue,428079
428079002,1,428079
165937000,american,165937
34869000,breakfast,34869
559159001,natural,559159
559160000,0,559160
559160003,yes,559160
297017000,5,297017
297017001,unknown,297017
297017002,6,297017
297017003,3,297017
297017005,5,297017
34874001,sweater,34874
34874002,glasses,34874
34874006,pictures,34874
34874011,both,34874
180575001,2,180575
34877000,no,34877
559166000,asphalt,559166
559166001,yes,559166
559166004,yellow,559166
559166005,0,559166
559166006,4,559166
559166007,crosswalk,559166
559166009,no parking,559166
559171000,6,559171
559171003,6,559171
34892000,ocean,34892
297037002,field,297037
559185000,gray,559185
559185001,no,559185
27662015,red,27662
27662021,sun,27662
297046000,parking,297046
297046001,car,297046
34904000,4,34904
34904001,unknown,34904
34904002,unknown,34904
442724000,cake,442724
559195001,cloudy,559195
559195005,evening,559195
559195008,yes,559195
428125001,nothing,428125
428125002,0,428125
165986000,ski pole,165986
165986001,yes,165986
34915000,shelf,34915
34915001,2,34915
34915002,oranges,34915
34922002,no,34922
428140002,coca cola,428140
166003001,white,166003
166003002,picture,166003
166003004,picture,166003
166003012,yes,166003
428148000,2000,428148
428148002,yes,428148
428148003,2,428148
428148005,yes,428148
297078002,2,297078
297084001,green,297084
297085004,no,297085
297085006,woman,297085
297085007,woman,297085
551957001,red,551957
428161001,no,428161
428161002,umbrella,428161
428161005,no,428161
428161006,1,428161
34950002,red white and blue,34950
34950003,station,34950
428168002,red,428168
428168004,yes,428168
428178002,eating,428178
297108006,blue,297108
166037001,chair,166037
559261003,racket,559261
559270006,white,559270
166056000,1 way,166056
166056002,0,166056
166056003,nothing,166056
166060002,lot,166060
559277002,no,559277
34993002,sitting,34993
34993006,jacket,34993
428218002,front,428218
297147002,red,297147
559294002,yes,559294
35012000,0,35012
428234000,yes,428234
428248000,yes,428248
297180001,black,297180
428254001,no,428254
428254002,green,428254
428254003,no,428254
428254004,1,428254
428263001,no,428263
35049002,3,35049
35049003,no,35049
35049005,chairs,35049
166124001,decoration,166124
166124002,donuts,166124
166124003,3,166124
166124004,cooking,166124
559348001,8,559348
559348002,2,559348
428278001,cheese,428278
428278003,white,428278
428278005,peppers,428278
428278006,cheese,428278
428278009,white,428278
428280001,red,428280
428291000,bread,428291
559364000,man,559364
559364002,flowers,559364
428305000,2,428305
115075001,pink,115075
559380002,working,559380
166165001,blue,166165
166166000,carpet,166166
166166001,big,166166
166166002,0,166166
166166003,yes,166166
166166007,tv,166166
297244000,yellow,297244
297244001,no,297244
297244003,no,297244
297249000,yes,297249
297249001,blue,297249
559400000,1,559400
559400003,4,559400
297260000,yes,297260
297260001,yes,297260
297260002,lettuce,297260
420914002,red,420914
420914004,terrier,420914
420914005,red,420914
420914006,baby,420914
420914014,dog,420914
166190000,2,166190
428336001,4,428336
428336002,chinese,428336
297267002,red,297267
297267004,blue,297267
297267005,no,297267
297269002,white,297269
297269004,white,297269
297269008,orange,297269
559417001,nowhere,559417
166205000,1,166205
166205002,0,166205
428357000,4,428357
428357001,no,428357
428357002,white,428357
428357003,nothing,428357
35146003,shrimp,35146
35146004,spinach,35146
35146007,spinach,35146
35146008,plate,35146
35146012,plate,35146
35148002,no,35148
35148007,no,35148
428366000,lab,428366
559442002,clock tower,559442
297300002,yes,297300
428375000,dole,428375
428375001,words,428375
35160002,oak,35160
559454000,1,559454
559454001,shirt,559454
297314000,in air,297314
297314001,yes,297314
297314004,yes,297314
297314007,25,297314
297314013,white,297314
297314014,no,297314
297314015,baseball,297314
297314016,in air,297314
297314017,no,297314
297314018,27,297314
297314019,baseball,297314
551995000,nothing,551995
551995002,10,551995
166244000,3,166244
35176003,man,35176
166255006,cowboy,166255
166255009,yes,166255
428403002,white,428403
166260000,3,166260
166260001,right,166260
35195001,in water,35195
35197000,good,35197
35197002,nike,35197
297343001,yes,297343
166277000,cup,166277
166277001,black,166277
35210002,frosting,35210
35210005,lot,35210
35210007,chocolate,35210
35210009,restaurant,35210
35210011,cake,35210
35210012,cake,35210
35210013,round,35210
35210015,no,35210
166287002,10,166287
166287003,field,166287
35222000,yes,35222
35222002,yes,35222
559513000,on plate,559513
559513002,white,559513
297372001,chain,297372
297374001,metal,297374
297380000,yes,297380
297380001,no,297380
428454000,no,428454
428454004,blue,428454
428454008,blue,428454
428454010,blue,428454
428454011,blue,428454
268018002,2,268018
166320001,yes,166320
166320004,3,166320
297396000,white,297396
559543003,0,559543
559550001,no 1,559550
559550002,3,559550
166340000,woman,166340
166340003,running,166340
35269000,half,35269
35269001,ham,35269
35269002,table,35269
297414005,white,297414
166344001,laptop,166344
166344002,no,166344
297419002,yes,297419
35279000,no,35279
35279002,yes,35279
35279003,white,35279
297425000,0,297425
297425002,yes,297425
297425003,cake,297425
297425007,lot,297425
297425008,3,297425
297425010,5,297425
297426001,0,297426
297426002,no,297426
297427000,chicken,297427
297427002,no,297427
297427003,chicken,297427
297427006,chicken,297427
289870002,no,289870
289870003,0,289870
289870005,no,289870
166358001,blue,166358
559576000,left,559576
297440001,sitting,297440
297442001,black,297442
297444000,3,297444
297444001,white,297444
5540001,nothing,5540
5540002,chicken,5540
35313000,yes,35313
35313001,30,35313
166391003,8,166391
166391015,yes,166391
166391022,5,166391
166391023,mountains,166391
166391024,2,166391
166391027,7,166391
166391028,on pole,166391
166391029,sun,166391
166392000,yes,166392
166392002,0,166392
35326000,kettle,35326
35326003,hot,35326
35326004,no,35326
35326005,bread,35326
166401002,11,166401
166401003,3,166401
428554000,holding,428554
428554002,no,428554
180653005,female,180653
428562001,white,428562
428562002,yes,428562
166424004,snow,166424
428580000,blue,428580
166437002,15,166437
35368002,flowers,35368
297520000,0,297520
297520002,12,297520
559665000,yes,559665
559665003,honda,559665
297522000,blue,297522
297522002,yes,297522
35395002,many,35395
428612001,white,428612
559685001,2,559685
35401000,left,35401
166478001,no,166478
166478003,yes,166478
166478004,0,166478
166482002,4,166482
35411002,20,35411
573881001,floor,573881
297562000,red,297562
297562001,taking picture,297562
